cpdate,datestr2,cp
735122.5,2012-09-10 12:00,143.93
735122.520833333,2012-09-10 12:30,143.85
735122.541666667,2012-09-10 13:00,143.53
735123.291666667,2012-09-11 07:00,144
735123.3125,2012-09-11 07:30,143.96
735123.333333333,2012-09-11 08:00,144.1
735123.354166667,2012-09-11 08:30,144.34
735123.375,2012-09-11 09:00,144.15
735123.395833333,2012-09-11 09:30,144.12
735123.416666667,2012-09-11 10:00,144.11
735123.4375,2012-09-11 10:30,144.16
735123.458333333,2012-09-11 11:00,144.16
735123.479166667,2012-09-11 11:30,144.18
735123.5,2012-09-11 12:00,143.95
735123.520833333,2012-09-11 12:30,143.86
735123.541666667,2012-09-11 13:00,143.88
735124.291666667,2012-09-12 07:00,144.35
735124.3125,2012-09-12 07:30,144.21
735124.333333333,2012-09-12 08:00,144.18
735124.354166667,2012-09-12 08:30,144.32
735124.375,2012-09-12 09:00,144.27
735124.395833333,2012-09-12 09:30,144.29
735124.416666667,2012-09-12 10:00,144.32
735124.4375,2012-09-12 10:30,144.33
735124.458333333,2012-09-12 11:00,144.35
735124.479166667,2012-09-12 11:30,144.31
735124.5,2012-09-12 12:00,144.16
735124.520833333,2012-09-12 12:30,144.16
735124.541666667,2012-09-12 13:00,144.33
735125.291666667,2012-09-13 07:00,144.27
735125.3125,2012-09-13 07:30,144.23
735125.333333333,2012-09-13 08:00,144.37
735125.354166667,2012-09-13 08:30,144.57
735125.375,2012-09-13 09:00,144.43
735125.395833333,2012-09-13 09:30,144.38
735125.416666667,2012-09-13 10:00,145.43
735125.4375,2012-09-13 10:30,145.94
735125.458333333,2012-09-13 11:00,146.04
735125.479166667,2012-09-13 11:30,146.89
735125.5,2012-09-13 12:00,146.52
735125.520833333,2012-09-13 12:30,146.54
735125.541666667,2012-09-13 13:00,146.57
735126.291666667,2012-09-14 07:00,147.38
735126.3125,2012-09-14 07:30,147.86
735126.333333333,2012-09-14 08:00,147.49
735126.354166667,2012-09-14 08:30,147.53
735126.375,2012-09-14 09:00,147.26
735126.395833333,2012-09-14 09:30,147.59
735126.416666667,2012-09-14 10:00,147.41
735126.4375,2012-09-14 10:30,146.99
735126.458333333,2012-09-14 11:00,147.25
735126.479166667,2012-09-14 11:30,147.24
735126.5,2012-09-14 12:00,147.3
735126.520833333,2012-09-14 12:30,146.97
735126.541666667,2012-09-14 13:00,147.21
735129.291666667,2012-09-17 07:00,146.9
735129.3125,2012-09-17 07:30,147.07
735129.333333333,2012-09-17 08:00,146.97
735129.354166667,2012-09-17 08:30,146.91
735129.375,2012-09-17 09:00,146.93
735129.395833333,2012-09-17 09:30,146.96
735129.416666667,2012-09-17 10:00,146.88
735129.4375,2012-09-17 10:30,146.87
735129.458333333,2012-09-17 11:00,146.78
735129.479166667,2012-09-17 11:30,146.66
735129.5,2012-09-17 12:00,146.61
735129.520833333,2012-09-17 12:30,146.43
735129.541666667,2012-09-17 13:00,146.77
735130.291666667,2012-09-18 07:00,146.5
735130.3125,2012-09-18 07:30,146.5
735130.333333333,2012-09-18 08:00,146.64
735130.354166667,2012-09-18 08:30,146.73
735130.375,2012-09-18 09:00,146.53
735130.395833333,2012-09-18 09:30,146.3
735130.416666667,2012-09-18 10:00,146.45
735130.4375,2012-09-18 10:30,146.43
735130.458333333,2012-09-18 11:00,146.34
735130.479166667,2012-09-18 11:30,146.43
735130.5,2012-09-18 12:00,146.4
735130.520833333,2012-09-18 12:30,146.47
735130.541666667,2012-09-18 13:00,146.62
735131.291666667,2012-09-19 07:00,146.52
735131.3125,2012-09-19 07:30,146.72
735131.333333333,2012-09-19 08:00,146.68
735131.354166667,2012-09-19 08:30,146.98
735131.375,2012-09-19 09:00,146.95
735131.395833333,2012-09-19 09:30,147.13
735131.416666667,2012-09-19 10:00,147.08
735131.4375,2012-09-19 10:30,146.93
735131.458333333,2012-09-19 11:00,146.93
735131.479166667,2012-09-19 11:30,147.01
735131.5,2012-09-19 12:00,147.12
735131.520833333,2012-09-19 12:30,147.01
735131.541666667,2012-09-19 13:00,146.7
735132.291666667,2012-09-20 07:00,145.72
735132.3125,2012-09-20 07:30,146.06
735132.333333333,2012-09-20 08:00,146.38
735132.354166667,2012-09-20 08:30,146.27
735132.375,2012-09-20 09:00,146.44
735132.395833333,2012-09-20 09:30,146.27
735132.416666667,2012-09-20 10:00,146.25
735132.4375,2012-09-20 10:30,146.39
735132.458333333,2012-09-20 11:00,146.41
735132.479166667,2012-09-20 11:30,146.53
735132.5,2012-09-20 12:00,146.54
735132.520833333,2012-09-20 12:30,146.72
735132.541666667,2012-09-20 13:00,146.72
735133.291666667,2012-09-21 07:00,146.51
735133.3125,2012-09-21 07:30,146.51
735133.333333333,2012-09-21 08:00,146.27
735133.354166667,2012-09-21 08:30,146.28
735133.375,2012-09-21 09:00,146.36
735133.395833333,2012-09-21 09:30,146.25
735133.416666667,2012-09-21 10:00,146.28
735133.4375,2012-09-21 10:30,146.25
735133.458333333,2012-09-21 11:00,146.3
735133.479166667,2012-09-21 11:30,146.12
735133.5,2012-09-21 12:00,146.1
735133.520833333,2012-09-21 12:30,146.06
735133.541666667,2012-09-21 13:00,145.88
735136.291666667,2012-09-24 07:00,145.36
735136.3125,2012-09-24 07:30,145.36
735136.333333333,2012-09-24 08:00,145.66
735136.354166667,2012-09-24 08:30,145.53
735136.375,2012-09-24 09:00,145.5
735136.395833333,2012-09-24 09:30,145.4
735136.416666667,2012-09-24 10:00,145.42
735136.4375,2012-09-24 10:30,145.41
735136.458333333,2012-09-24 11:00,145.34
735136.479166667,2012-09-24 11:30,145.65
735136.5,2012-09-24 12:00,145.86
735136.520833333,2012-09-24 12:30,145.86
735136.541666667,2012-09-24 13:00,145.62
735137.291666667,2012-09-25 07:00,145.83
735137.3125,2012-09-25 07:30,145.96
735137.333333333,2012-09-25 08:00,146.1
735137.354166667,2012-09-25 08:30,146.06
735137.375,2012-09-25 09:00,145.94
735137.395833333,2012-09-25 09:30,145.72
735137.416666667,2012-09-25 10:00,145.48
735137.4375,2012-09-25 10:30,145.35
735137.458333333,2012-09-25 11:00,145.38
735137.479166667,2012-09-25 11:30,145.07
735137.5,2012-09-25 12:00,144.78
735137.520833333,2012-09-25 12:30,144.57
735137.541666667,2012-09-25 13:00,144.14
735138.291666667,2012-09-26 07:00,143.76
735138.3125,2012-09-26 07:30,143.28
735138.333333333,2012-09-26 08:00,143.07
735138.354166667,2012-09-26 08:30,143.49
735138.375,2012-09-26 09:00,143.45
735138.395833333,2012-09-26 09:30,143.53
735138.416666667,2012-09-26 10:00,143.68
735138.4375,2012-09-26 10:30,143.81
735138.458333333,2012-09-26 11:00,143.43
735138.479166667,2012-09-26 11:30,143.61
735138.5,2012-09-26 12:00,143.54
735138.520833333,2012-09-26 12:30,143.37
735138.541666667,2012-09-26 13:00,143.32
735139.291666667,2012-09-27 07:00,143.71
735139.3125,2012-09-27 07:30,143.68
735139.333333333,2012-09-27 08:00,143.86
735139.354166667,2012-09-27 08:30,143.76
735139.375,2012-09-27 09:00,144.16
735139.395833333,2012-09-27 09:30,144.62
735139.416666667,2012-09-27 10:00,144.52
735139.4375,2012-09-27 10:30,144.62
735139.458333333,2012-09-27 11:00,144.77
735139.479166667,2012-09-27 11:30,144.87
735139.5,2012-09-27 12:00,144.75
735139.520833333,2012-09-27 12:30,144.69
735139.541666667,2012-09-27 13:00,144.68
735140.291666667,2012-09-28 07:00,143.66
735140.3125,2012-09-28 07:30,143.58
735140.333333333,2012-09-28 08:00,143.75
735140.354166667,2012-09-28 08:30,143.51
735140.375,2012-09-28 09:00,143.83
735140.395833333,2012-09-28 09:30,143.99
735140.416666667,2012-09-28 10:00,144.11
735140.4375,2012-09-28 10:30,144.19
735140.458333333,2012-09-28 11:00,144.37
735140.479166667,2012-09-28 11:30,144.11
735140.5,2012-09-28 12:00,144.09
735140.520833333,2012-09-28 12:30,143.93
735140.541666667,2012-09-28 13:00,143.9
735143.291666667,2012-10-01 07:00,144.7
735143.3125,2012-10-01 07:30,145.43
735143.333333333,2012-10-01 08:00,145.34
735143.354166667,2012-10-01 08:30,145.4
735143.375,2012-10-01 09:00,145.15
735143.395833333,2012-10-01 09:30,145.25
735143.416666667,2012-10-01 10:00,144.89
735143.4375,2012-10-01 10:30,144.69
735143.458333333,2012-10-01 11:00,144.84
735143.479166667,2012-10-01 11:30,144.74
735143.5,2012-10-01 12:00,144.88
735143.520833333,2012-10-01 12:30,144.25
735143.541666667,2012-10-01 13:00,144.33
735144.291666667,2012-10-02 07:00,144.73
735144.3125,2012-10-02 07:30,144.75
735144.333333333,2012-10-02 08:00,144.41
735144.354166667,2012-10-02 08:30,144.39
735144.375,2012-10-02 09:00,144.06
735144.395833333,2012-10-02 09:30,144.26
735144.416666667,2012-10-02 10:00,144.2
735144.4375,2012-10-02 10:30,144.18
735144.458333333,2012-10-02 11:00,144.12
735144.479166667,2012-10-02 11:30,143.99
735144.5,2012-10-02 12:00,143.9
735144.520833333,2012-10-02 12:30,144.22
735144.541666667,2012-10-02 13:00,144.47
735145.291666667,2012-10-03 07:00,144.43
735145.3125,2012-10-03 07:30,144.88
735145.333333333,2012-10-03 08:00,144.68
735145.354166667,2012-10-03 08:30,145.12
735145.375,2012-10-03 09:00,145.26
735145.395833333,2012-10-03 09:30,145.35
735145.416666667,2012-10-03 10:00,145.3
735145.4375,2012-10-03 10:30,145.28
735145.458333333,2012-10-03 11:00,144.94
735145.479166667,2012-10-03 11:30,144.81
735145.5,2012-10-03 12:00,144.86
735145.520833333,2012-10-03 12:30,145.04
735145.541666667,2012-10-03 13:00,145.09
735146.291666667,2012-10-04 07:00,145.66
735146.3125,2012-10-04 07:30,146.14
735146.333333333,2012-10-04 08:00,146.1
735146.354166667,2012-10-04 08:30,145.74
735146.375,2012-10-04 09:00,145.83
735146.395833333,2012-10-04 09:30,146.02
735146.416666667,2012-10-04 10:00,145.92
735146.4375,2012-10-04 10:30,146.1
735146.458333333,2012-10-04 11:00,146.16
735146.479166667,2012-10-04 11:30,146.04
735146.5,2012-10-04 12:00,146.11
735146.520833333,2012-10-04 12:30,146.09
735146.541666667,2012-10-04 13:00,146.2
735147.291666667,2012-10-05 07:00,146.91
735147.3125,2012-10-05 07:30,147.07
735147.333333333,2012-10-05 08:00,146.87
735147.354166667,2012-10-05 08:30,146.75
735147.375,2012-10-05 09:00,146.68
735147.395833333,2012-10-05 09:30,146.67
735147.416666667,2012-10-05 10:00,146.73
735147.4375,2012-10-05 10:30,146.51
735147.458333333,2012-10-05 11:00,146.45
735147.479166667,2012-10-05 11:30,146.39
735147.5,2012-10-05 12:00,145.96
735147.520833333,2012-10-05 12:30,146.06
735147.541666667,2012-10-05 13:00,146.15
735150.291666667,2012-10-08 07:00,145.55
735150.3125,2012-10-08 07:30,145.43
735150.333333333,2012-10-08 08:00,145.61
735150.354166667,2012-10-08 08:30,145.52
735150.375,2012-10-08 09:00,145.5
735150.395833333,2012-10-08 09:30,145.51
735150.416666667,2012-10-08 10:00,145.62
735150.4375,2012-10-08 10:30,145.59
735150.458333333,2012-10-08 11:00,145.56
735150.479166667,2012-10-08 11:30,145.61
735150.5,2012-10-08 12:00,145.58
735150.520833333,2012-10-08 12:30,145.72
735150.541666667,2012-10-08 13:00,145.64
735151.291666667,2012-10-09 07:00,145.31
735151.3125,2012-10-09 07:30,145.35
735151.333333333,2012-10-09 08:00,144.66
735151.354166667,2012-10-09 08:30,144.39
735151.375,2012-10-09 09:00,144.43
735151.395833333,2012-10-09 09:30,144.54
735151.416666667,2012-10-09 10:00,144.37
735151.4375,2012-10-09 10:30,144.51
735151.458333333,2012-10-09 11:00,144.53
735151.479166667,2012-10-09 11:30,144.64
735151.5,2012-10-09 12:00,144.71
735151.520833333,2012-10-09 12:30,144.31
735151.541666667,2012-10-09 13:00,144.2
735152.291666667,2012-10-10 07:00,143.91
735152.3125,2012-10-10 07:30,144.26
735152.333333333,2012-10-10 08:00,144.05
735152.354166667,2012-10-10 08:30,143.96
735152.375,2012-10-10 09:00,143.63
735152.395833333,2012-10-10 09:30,143.66
735152.416666667,2012-10-10 10:00,143.18
735152.4375,2012-10-10 10:30,143.35
735152.458333333,2012-10-10 11:00,143.26
735152.479166667,2012-10-10 11:30,143.39
735152.5,2012-10-10 12:00,143.28
735152.520833333,2012-10-10 12:30,143.29
735152.541666667,2012-10-10 13:00,143.32
735153.291666667,2012-10-11 07:00,144.08
735153.3125,2012-10-11 07:30,144.22
735153.333333333,2012-10-11 08:00,144.39
735153.354166667,2012-10-11 08:30,144.15
735153.375,2012-10-11 09:00,143.9
735153.395833333,2012-10-11 09:30,143.87
735153.416666667,2012-10-11 10:00,143.93
735153.4375,2012-10-11 10:30,143.8
735153.458333333,2012-10-11 11:00,143.52
735153.479166667,2012-10-11 11:30,143.7
735153.5,2012-10-11 12:00,143.53
735153.520833333,2012-10-11 12:30,143.73
735153.541666667,2012-10-11 13:00,143.42
735154.291666667,2012-10-12 07:00,143.78
735154.3125,2012-10-12 07:30,143.49
735154.333333333,2012-10-12 08:00,143.44
735154.354166667,2012-10-12 08:30,143.02
735154.375,2012-10-12 09:00,142.84
735154.395833333,2012-10-12 09:30,142.81
735154.416666667,2012-10-12 10:00,142.85
735154.4375,2012-10-12 10:30,142.78
735154.458333333,2012-10-12 11:00,142.9
735154.479166667,2012-10-12 11:30,143.02
735154.5,2012-10-12 12:00,143.05
735154.520833333,2012-10-12 12:30,142.99
735154.541666667,2012-10-12 13:00,142.89
735157.291666667,2012-10-15 07:00,143.11
735157.3125,2012-10-15 07:30,142.85
735157.333333333,2012-10-15 08:00,143.02
735157.354166667,2012-10-15 08:30,143.3
735157.375,2012-10-15 09:00,143.51
735157.395833333,2012-10-15 09:30,143.8
735157.416666667,2012-10-15 10:00,143.8
735157.4375,2012-10-15 10:30,143.74
735157.458333333,2012-10-15 11:00,143.8
735157.479166667,2012-10-15 11:30,143.79
735157.5,2012-10-15 12:00,143.61
735157.520833333,2012-10-15 12:30,143.88
735157.541666667,2012-10-15 13:00,144.09
735158.291666667,2012-10-16 07:00,145.09
735158.3125,2012-10-16 07:30,145.13
735158.333333333,2012-10-16 08:00,145.19
735158.354166667,2012-10-16 08:30,145.41
735158.375,2012-10-16 09:00,145.43
735158.395833333,2012-10-16 09:30,145.47
735158.416666667,2012-10-16 10:00,145.45
735158.4375,2012-10-16 10:30,145.54
735158.458333333,2012-10-16 11:00,145.54
735158.479166667,2012-10-16 11:30,145.36
735158.5,2012-10-16 12:00,145.37
735158.520833333,2012-10-16 12:30,145.34
735158.541666667,2012-10-16 13:00,145.57
735159.291666667,2012-10-17 07:00,145.88
735159.3125,2012-10-17 07:30,146.12
735159.333333333,2012-10-17 08:00,146.05
735159.354166667,2012-10-17 08:30,146.04
735159.375,2012-10-17 09:00,146.11
735159.395833333,2012-10-17 09:30,146.21
735159.416666667,2012-10-17 10:00,146.2
735159.4375,2012-10-17 10:30,146.12
735159.458333333,2012-10-17 11:00,145.86
735159.479166667,2012-10-17 11:30,146.07
735159.5,2012-10-17 12:00,146.16
735159.520833333,2012-10-17 12:30,146.24
735159.541666667,2012-10-17 13:00,146.19
735160.291666667,2012-10-18 07:00,145.98
735160.3125,2012-10-18 07:30,145.77
735160.333333333,2012-10-18 08:00,146.01
735160.354166667,2012-10-18 08:30,146.11
735160.375,2012-10-18 09:00,146.39
735160.395833333,2012-10-18 09:30,146.41
735160.416666667,2012-10-18 10:00,145.97
735160.4375,2012-10-18 10:30,145.94
735160.458333333,2012-10-18 11:00,145.6
735160.479166667,2012-10-18 11:30,145.64
735160.5,2012-10-18 12:00,145.66
735160.520833333,2012-10-18 12:30,145.78
735160.541666667,2012-10-18 13:00,145.87
735161.291666667,2012-10-19 07:00,145.04
735161.3125,2012-10-19 07:30,144.96
735161.333333333,2012-10-19 08:00,144.78
735161.354166667,2012-10-19 08:30,144.38
735161.375,2012-10-19 09:00,144.16
735161.395833333,2012-10-19 09:30,143.78
735161.416666667,2012-10-19 10:00,143.84
735161.4375,2012-10-19 10:30,143.86
735161.458333333,2012-10-19 11:00,143.43
735161.479166667,2012-10-19 11:30,143.18
735161.5,2012-10-19 12:00,143.41
735161.520833333,2012-10-19 12:30,143.46
735161.541666667,2012-10-19 13:00,143.34
735164.291666667,2012-10-22 07:00,143.31
735164.3125,2012-10-22 07:30,143.49
735164.333333333,2012-10-22 08:00,143.25
735164.354166667,2012-10-22 08:30,142.98
735164.375,2012-10-22 09:00,143.18
735164.395833333,2012-10-22 09:30,143.11
735164.416666667,2012-10-22 10:00,142.98
735164.4375,2012-10-22 10:30,142.52
735164.458333333,2012-10-22 11:00,142.53
735164.479166667,2012-10-22 11:30,142.61
735164.5,2012-10-22 12:00,142.55
735164.520833333,2012-10-22 12:30,142.91
735164.541666667,2012-10-22 13:00,143.43
735165.291666667,2012-10-23 07:00,141.57
735165.3125,2012-10-23 07:30,141.3
735165.333333333,2012-10-23 08:00,141.18
735165.354166667,2012-10-23 08:30,141.28
735165.375,2012-10-23 09:00,141.25
735165.395833333,2012-10-23 09:30,141.41
735165.416666667,2012-10-23 10:00,141.6
735165.4375,2012-10-23 10:30,141.63
735165.458333333,2012-10-23 11:00,141.68
735165.479166667,2012-10-23 11:30,141.54
735165.5,2012-10-23 12:00,141.89
735165.520833333,2012-10-23 12:30,141.63
735165.541666667,2012-10-23 13:00,141.39
735166.291666667,2012-10-24 07:00,141.74
735166.3125,2012-10-24 07:30,141.48
735166.333333333,2012-10-24 08:00,141.67
735166.354166667,2012-10-24 08:30,141.58
735166.375,2012-10-24 09:00,141.31
735166.395833333,2012-10-24 09:30,141.43
735166.416666667,2012-10-24 10:00,141.66
735166.4375,2012-10-24 10:30,141.6
735166.458333333,2012-10-24 11:00,141.55
735166.479166667,2012-10-24 11:30,141.66
735166.5,2012-10-24 12:00,141.28
735166.520833333,2012-10-24 12:30,141.11
735166.541666667,2012-10-24 13:00,141.01
735167.291666667,2012-10-25 07:00,141.91
735167.3125,2012-10-25 07:30,141.7
735167.333333333,2012-10-25 08:00,141.4
735167.354166667,2012-10-25 08:30,141.05
735167.375,2012-10-25 09:00,140.9
735167.395833333,2012-10-25 09:30,140.9
735167.416666667,2012-10-25 10:00,141.27
735167.4375,2012-10-25 10:30,141.41
735167.458333333,2012-10-25 11:00,141.35
735167.479166667,2012-10-25 11:30,141.26
735167.5,2012-10-25 12:00,141.24
735167.520833333,2012-10-25 12:30,141.14
735167.541666667,2012-10-25 13:00,141.42
735168.291666667,2012-10-26 07:00,141.2
735168.3125,2012-10-26 07:30,141.03
735168.333333333,2012-10-26 08:00,140.82
735168.354166667,2012-10-26 08:30,141.05
735168.375,2012-10-26 09:00,140.8
735168.395833333,2012-10-26 09:30,140.77
735168.416666667,2012-10-26 10:00,140.91
735168.4375,2012-10-26 10:30,140.92
735168.458333333,2012-10-26 11:00,141.24
735168.479166667,2012-10-26 11:30,141.33
735168.5,2012-10-26 12:00,141.4
735168.520833333,2012-10-26 12:30,141.72
735168.541666667,2012-10-26 13:00,141.29
735173.291666667,2012-10-31 07:00,141.76
735173.3125,2012-10-31 07:30,141.64
735173.333333333,2012-10-31 08:00,141.26
735173.354166667,2012-10-31 08:30,141.15
735173.375,2012-10-31 09:00,141.1
735173.395833333,2012-10-31 09:30,140.77
735173.416666667,2012-10-31 10:00,140.97
735173.4375,2012-10-31 10:30,141.02
735173.458333333,2012-10-31 11:00,141.04
735173.479166667,2012-10-31 11:30,141.21
735173.5,2012-10-31 12:00,141.09
735173.520833333,2012-10-31 12:30,141.53
735173.541666667,2012-10-31 13:00,141.25
735174.291666667,2012-11-01 07:00,142.16
735174.3125,2012-11-01 07:30,142.56
735174.333333333,2012-11-01 08:00,142.79
735174.354166667,2012-11-01 08:30,142.71
735174.375,2012-11-01 09:00,142.86
735174.395833333,2012-11-01 09:30,142.85
735174.416666667,2012-11-01 10:00,142.67
735174.4375,2012-11-01 10:30,142.57
735174.458333333,2012-11-01 11:00,142.56
735174.479166667,2012-11-01 11:30,142.67
735174.5,2012-11-01 12:00,142.82
735174.520833333,2012-11-01 12:30,142.75
735174.541666667,2012-11-01 13:00,142.89
735175.291666667,2012-11-02 07:00,143.21
735175.3125,2012-11-02 07:30,142.73
735175.333333333,2012-11-02 08:00,142.63
735175.354166667,2012-11-02 08:30,142.71
735175.375,2012-11-02 09:00,142.72
735175.395833333,2012-11-02 09:30,142.74
735175.416666667,2012-11-02 10:00,142.68
735175.4375,2012-11-02 10:30,142.58
735175.458333333,2012-11-02 11:00,142.35
735175.479166667,2012-11-02 11:30,142.27
735175.5,2012-11-02 12:00,141.97
735175.520833333,2012-11-02 12:30,141.89
735175.541666667,2012-11-02 13:00,141.54
735178.291666667,2012-11-05 07:00,141.12
735178.3125,2012-11-05 07:30,141.13
735178.333333333,2012-11-05 08:00,141.59
735178.354166667,2012-11-05 08:30,141.54
735178.375,2012-11-05 09:00,141.45
735178.395833333,2012-11-05 09:30,141.32
735178.416666667,2012-11-05 10:00,141.2
735178.4375,2012-11-05 10:30,141.42
735178.458333333,2012-11-05 11:00,141.45
735178.479166667,2012-11-05 11:30,141.6
735178.5,2012-11-05 12:00,141.69
735178.520833333,2012-11-05 12:30,141.76
735178.541666667,2012-11-05 13:00,141.87
735179.291666667,2012-11-06 07:00,142.56
735179.3125,2012-11-06 07:30,142.34
735179.333333333,2012-11-06 08:00,142.42
735179.354166667,2012-11-06 08:30,142.5
735179.375,2012-11-06 09:00,143.2
735179.395833333,2012-11-06 09:30,143.35
735179.416666667,2012-11-06 10:00,143.18
735179.4375,2012-11-06 10:30,143.27
735179.458333333,2012-11-06 11:00,143.22
735179.479166667,2012-11-06 11:30,143.25
735179.5,2012-11-06 12:00,143.08
735179.520833333,2012-11-06 12:30,142.96
735179.541666667,2012-11-06 13:00,142.93
735180.291666667,2012-11-07 07:00,141.09
735180.3125,2012-11-07 07:30,140.52
735180.333333333,2012-11-07 08:00,139.76
735180.354166667,2012-11-07 08:30,139.43
735180.375,2012-11-07 09:00,139.87
735180.395833333,2012-11-07 09:30,139.92
735180.416666667,2012-11-07 10:00,139.98
735180.4375,2012-11-07 10:30,140.22
735180.458333333,2012-11-07 11:00,140.21
735180.479166667,2012-11-07 11:30,140.34
735180.5,2012-11-07 12:00,140.31
735180.520833333,2012-11-07 12:30,140.53
735180.541666667,2012-11-07 13:00,139.74
735181.291666667,2012-11-08 07:00,140.12
735181.3125,2012-11-08 07:30,139.59
735181.333333333,2012-11-08 08:00,139.49
735181.354166667,2012-11-08 08:30,139.48
735181.375,2012-11-08 09:00,139.49
735181.395833333,2012-11-08 09:30,139.21
735181.416666667,2012-11-08 10:00,139.14
735181.4375,2012-11-08 10:30,138.54
735181.458333333,2012-11-08 11:00,139.06
735181.479166667,2012-11-08 11:30,138.75
735181.5,2012-11-08 12:00,138.77
735181.520833333,2012-11-08 12:30,138.73
735181.541666667,2012-11-08 13:00,138.04
735182.291666667,2012-11-09 07:00,138.01
735182.3125,2012-11-09 07:30,138.52
735182.333333333,2012-11-09 08:00,138.67
735182.354166667,2012-11-09 08:30,138.73
735182.375,2012-11-09 09:00,138.94
735182.395833333,2012-11-09 09:30,139.34
735182.416666667,2012-11-09 10:00,139.19
735182.4375,2012-11-09 10:30,138.35
735182.458333333,2012-11-09 11:00,138.55
735182.479166667,2012-11-09 11:30,138.75
735182.5,2012-11-09 12:00,138.54
735182.520833333,2012-11-09 12:30,138.57
735182.541666667,2012-11-09 13:00,138.21
735185.291666667,2012-11-12 07:00,138.6
735185.3125,2012-11-12 07:30,138.36
735185.333333333,2012-11-12 08:00,138.08
735185.354166667,2012-11-12 08:30,138.18
735185.375,2012-11-12 09:00,138.04
735185.395833333,2012-11-12 09:30,138.21
735185.416666667,2012-11-12 10:00,138.48
735185.4375,2012-11-12 10:30,138.73
735185.458333333,2012-11-12 11:00,138.63
735185.479166667,2012-11-12 11:30,138.57
735185.5,2012-11-12 12:00,138.43
735185.520833333,2012-11-12 12:30,138.33
735185.541666667,2012-11-12 13:00,138.27
735186.291666667,2012-11-13 07:00,138.33
735186.3125,2012-11-13 07:30,138.43
735186.333333333,2012-11-13 08:00,139.06
735186.354166667,2012-11-13 08:30,139.01
735186.375,2012-11-13 09:00,139.02
735186.395833333,2012-11-13 09:30,138.75
735186.416666667,2012-11-13 10:00,138.63
735186.4375,2012-11-13 10:30,138.76
735186.458333333,2012-11-13 11:00,138.92
735186.479166667,2012-11-13 11:30,138.82
735186.5,2012-11-13 12:00,138.6
735186.520833333,2012-11-13 12:30,138.1
735186.541666667,2012-11-13 13:00,137.83
735187.291666667,2012-11-14 07:00,137.87
735187.3125,2012-11-14 07:30,137.36
735187.333333333,2012-11-14 08:00,137.08
735187.354166667,2012-11-14 08:30,137.37
735187.375,2012-11-14 09:00,137.48
735187.395833333,2012-11-14 09:30,137.22
735187.416666667,2012-11-14 10:00,137.02
735187.4375,2012-11-14 10:30,137.16
735187.458333333,2012-11-14 11:00,137.31
735187.479166667,2012-11-14 11:30,137.04
735187.5,2012-11-14 12:00,136.69
735187.520833333,2012-11-14 12:30,136.3
735187.541666667,2012-11-14 13:00,135.91
735188.291666667,2012-11-15 07:00,135.84
735188.3125,2012-11-15 07:30,136.04
735188.333333333,2012-11-15 08:00,135.72
735188.354166667,2012-11-15 08:30,135.54
735188.375,2012-11-15 09:00,135.35
735188.395833333,2012-11-15 09:30,135.29
735188.416666667,2012-11-15 10:00,135.41
735188.4375,2012-11-15 10:30,135.83
735188.458333333,2012-11-15 11:00,136.05
735188.479166667,2012-11-15 11:30,135.81
735188.5,2012-11-15 12:00,135.73
735188.520833333,2012-11-15 12:30,135.33
735188.541666667,2012-11-15 13:00,135.68
735189.291666667,2012-11-16 07:00,135.36
735189.3125,2012-11-16 07:30,135.43
735189.333333333,2012-11-16 08:00,135.25
735189.354166667,2012-11-16 08:30,134.76
735189.375,2012-11-16 09:00,136.21
735189.395833333,2012-11-16 09:30,136.28
735189.416666667,2012-11-16 10:00,136.2
735189.4375,2012-11-16 10:30,136.1
735189.458333333,2012-11-16 11:00,136.23
735189.479166667,2012-11-16 11:30,135.76
735189.5,2012-11-16 12:00,136.01
735189.520833333,2012-11-16 12:30,136.26
735189.541666667,2012-11-16 13:00,136.39
735192.291666667,2012-11-19 07:00,138.43
735192.3125,2012-11-19 07:30,138.33
735192.333333333,2012-11-19 08:00,138.45
735192.354166667,2012-11-19 08:30,138.53
735192.375,2012-11-19 09:00,138.52
735192.395833333,2012-11-19 09:30,138.67
735192.416666667,2012-11-19 10:00,138.61
735192.4375,2012-11-19 10:30,138.47
735192.458333333,2012-11-19 11:00,138.49
735192.479166667,2012-11-19 11:30,138.56
735192.5,2012-11-19 12:00,138.78
735192.520833333,2012-11-19 12:30,138.78
735192.541666667,2012-11-19 13:00,139.11
735193.291666667,2012-11-20 07:00,138.88
735193.3125,2012-11-20 07:30,139.02
735193.333333333,2012-11-20 08:00,138.95
735193.354166667,2012-11-20 08:30,139.13
735193.375,2012-11-20 09:00,139.34
735193.395833333,2012-11-20 09:30,139.14
735193.416666667,2012-11-20 10:00,139.13
735193.4375,2012-11-20 10:30,138.09
735193.458333333,2012-11-20 11:00,138.62
735193.479166667,2012-11-20 11:30,138.85
735193.5,2012-11-20 12:00,138.82
735193.520833333,2012-11-20 12:30,138.91
735193.541666667,2012-11-20 13:00,139.23
735194.291666667,2012-11-21 07:00,139.45
735194.3125,2012-11-21 07:30,139.22
735194.333333333,2012-11-21 08:00,139.2
735194.354166667,2012-11-21 08:30,139.31
735194.375,2012-11-21 09:00,139.19
735194.395833333,2012-11-21 09:30,139.44
735194.416666667,2012-11-21 10:00,139.45
735194.4375,2012-11-21 10:30,139.38
735194.458333333,2012-11-21 11:00,139.5
