"Date","Time","Open","High","Low","Close","Up","Down"
04/23/2012,08:00,136.19,136.35,136.02,136.21,6485912,8393768
04/23/2012,08:30,136.21,136.42,136.17,136.28,5007644,5611503
04/23/2012,09:00,136.28,136.50,136.24,136.43,4313794,3493452
04/23/2012,09:30,136.43,136.64,136.39,136.61,2845201,3014844
04/23/2012,10:00,136.61,136.69,136.35,136.44,4342152,2731538
04/23/2012,10:30,136.45,136.55,136.39,136.50,1900520,2297317
04/23/2012,11:00,136.50,136.60,136.37,136.48,2169504,3060965
04/23/2012,11:30,136.48,136.80,136.23,136.71,4232631,5015914
04/23/2012,12:00,136.72,136.91,136.57,136.57,3855744,4851573
04/23/2012,12:30,136.57,136.85,136.54,136.76,3372018,4193171
04/23/2012,13:00,136.77,136.89,136.68,136.77,8013905,7746048
04/24/2012,07:00,136.91,137.19,136.80,136.95,9245939,10148145
04/24/2012,07:30,136.95,137.59,136.90,137.37,9491762,9014665
04/24/2012,08:00,137.37,137.58,137.32,137.51,3593088,3136514
04/24/2012,08:30,137.51,137.66,137.31,137.58,6247221,4930410
04/24/2012,09:00,137.59,137.60,137.32,137.40,3791848,3204875
04/24/2012,09:30,137.41,137.49,137.34,137.42,1610831,1653012
04/24/2012,10:00,137.42,137.47,137.11,137.13,2499711,3278606
04/24/2012,10:30,137.13,137.27,137.12,137.16,1652074,1667722
04/24/2012,11:00,137.17,137.34,137.00,137.01,2240248,2390074
04/24/2012,11:30,137.01,137.07,136.85,136.98,2894119,3820143
04/24/2012,12:00,136.97,137.26,136.95,137.21,3912608,3562217
04/24/2012,12:30,137.21,137.30,137.06,137.15,3046978,3032212
04/24/2012,13:00,137.16,137.36,137.13,137.30,8865447,7235214
04/25/2012,07:00,138.64,139.19,138.56,139.05,9911353,9509276
04/25/2012,07:30,139.05,139.09,138.73,138.85,5409884,6458237
04/25/2012,08:00,138.84,138.90,138.70,138.74,5103437,5004408
04/25/2012,08:30,138.73,138.82,138.57,138.81,4378429,4158073
04/25/2012,09:00,138.81,138.82,138.63,138.68,2311218,2623687
04/25/2012,09:30,138.67,138.81,138.64,138.76,2266644,2039705
04/25/2012,10:00,138.77,138.91,138.53,138.90,4524960,4704136
04/25/2012,10:30,138.91,139.08,138.85,138.98,3489140,3185479
04/25/2012,11:00,138.99,139.04,138.87,138.92,1975509,1882442
04/25/2012,11:30,138.91,139.22,138.61,139.03,7271200,6852280
04/25/2012,12:00,139.03,139.13,138.70,139.11,5162643,4816181
04/25/2012,12:30,139.11,139.25,138.94,138.97,4449096,4500184
04/25/2012,13:00,138.96,139.22,138.94,139.19,9797892,7779001
04/26/2012,07:00,138.89,139.19,138.81,139.05,6524843,6935729
04/26/2012,07:30,139.05,139.44,139.05,139.21,6763321,6363345
04/26/2012,08:00,139.21,139.39,139.07,139.15,4603616,5196355
04/26/2012,08:30,139.15,139.44,139.12,139.43,3340715,3055039
04/26/2012,09:00,139.42,139.48,139.34,139.39,2518538,2784762
04/26/2012,09:30,139.39,139.46,139.32,139.37,1742150,2056192
04/26/2012,10:00,139.37,139.43,139.26,139.42,1611446,2137689
04/26/2012,10:30,139.41,139.69,139.37,139.65,2821532,2627961
04/26/2012,11:00,139.65,139.98,139.64,139.94,4020629,4012742
04/26/2012,11:30,139.95,140.20,139.94,140.16,3864483,3167268
04/26/2012,12:00,140.15,140.23,140.07,140.16,2701232,2844720
04/26/2012,12:30,140.17,140.32,140.11,140.25,4096821,4870622
04/26/2012,13:00,140.25,140.26,140.02,140.15,10663184,9776397
04/27/2012,07:00,140.60,140.60,140.03,140.22,6683366,7114006
04/27/2012,07:30,140.21,140.23,139.80,140.05,6412625,7708684
04/27/2012,08:00,140.05,140.30,139.93,140.24,6726877,6016529
04/27/2012,08:30,140.24,140.40,140.19,140.28,3718719,3301663
04/27/2012,09:00,140.27,140.37,140.20,140.33,3169577,3037361
04/27/2012,09:30,140.33,140.42,140.26,140.39,1866745,1724967
04/27/2012,10:00,140.39,140.41,140.28,140.39,1494775,2073231
04/27/2012,10:30,140.39,140.56,140.36,140.53,2026329,1586717
04/27/2012,11:00,140.53,140.79,140.53,140.65,4407817,3338489
04/27/2012,11:30,140.65,140.68,140.49,140.53,1602507,2050695
04/27/2012,12:00,140.49,140.60,140.41,140.55,2148030,1576773
04/27/2012,12:30,140.55,140.66,140.42,140.53,2627621,2625494
04/27/2012,13:00,140.53,140.63,140.34,140.43,7644628,7208364
04/30/2012,07:00,140.10,140.21,139.65,139.73,9276806,10081855
04/30/2012,07:30,139.73,140.07,139.64,139.87,5170698,4848077
04/30/2012,08:00,139.87,139.87,139.61,139.72,4487600,5320182
04/30/2012,08:30,139.71,139.85,139.67,139.80,2937479,2870722
04/30/2012,09:00,139.81,139.85,139.64,139.82,2090534,1901053
04/30/2012,09:30,139.83,139.84,139.69,139.77,1678074,1551337
04/30/2012,10:00,139.77,139.88,139.72,139.77,1949532,1501204
04/30/2012,10:30,139.78,139.85,139.73,139.76,1258734,1105541
04/30/2012,11:00,139.76,139.79,139.63,139.75,1538034,1777968
04/30/2012,11:30,139.75,139.79,139.60,139.62,2397932,2342649
04/30/2012,12:00,139.62,139.68,139.49,139.65,2374130,2392510
04/30/2012,12:30,139.65,139.73,139.62,139.67,2905138,2186624
04/30/2012,13:00,139.68,139.92,139.65,139.82,7511466,8183613
05/01/2012,07:00,139.79,140.08,139.63,139.70,5626882,5427737
05/01/2012,07:30,139.71,141.15,139.71,141.12,13555567,10193571
05/01/2012,08:00,141.12,141.27,141.05,141.19,4396095,3785589
05/01/2012,08:30,141.19,141.34,141.16,141.31,2167165,1996064
05/01/2012,09:00,141.30,141.66,141.28,141.53,3834060,2941066
05/01/2012,09:30,141.53,141.56,141.46,141.49,1833762,1940691
05/01/2012,10:00,141.49,141.53,141.45,141.47,1501336,1412475
05/01/2012,10:30,141.47,141.48,141.32,141.37,2286846,2423763
05/01/2012,11:00,141.38,141.50,141.24,141.33,2485271,2319085
05/01/2012,11:30,141.34,141.39,141.12,141.29,2711984,3140530
05/01/2012,12:00,141.28,141.35,141.15,141.19,2473123,2498292
05/01/2012,12:30,141.20,141.28,140.95,141.04,3517153,3456693
05/01/2012,13:00,141.04,141.05,140.61,140.72,8508987,8735554
05/02/2012,07:00,139.91,140.06,139.77,139.90,7837717,7506494
05/02/2012,07:30,139.91,139.98,139.52,139.59,5624677,6831527
05/02/2012,08:00,139.58,140.10,139.46,139.99,5283557,5125898
05/02/2012,08:30,139.99,140.07,139.88,139.98,3902688,2989131
05/02/2012,09:00,139.97,140.11,139.94,139.97,2859639,3170354
05/02/2012,09:30,139.97,140.33,139.90,140.25,3192337,2371244
05/02/2012,10:00,140.26,140.34,140.17,140.23,2859548,1808561
05/02/2012,10:30,140.23,140.27,140.01,140.04,2013396,2440680
05/02/2012,11:00,140.04,140.32,140.03,140.27,2568217,1924252
05/02/2012,11:30,140.26,140.46,140.21,140.45,2483491,3464383
05/02/2012,12:00,140.46,140.46,140.24,140.26,2239926,3035519
05/02/2012,12:30,140.26,140.32,140.05,140.19,2628358,3852245
05/02/2012,13:00,140.19,140.46,140.10,140.34,4979475,5244735
05/03/2012,07:00,140.34,140.45,140.10,140.29,5976554,6565850
05/03/2012,07:30,140.28,140.28,139.64,139.86,7959968,8856236
05/03/2012,08:00,139.86,140.19,139.77,140.18,4202464,3428660
05/03/2012,08:30,140.18,140.27,140.08,140.18,2980212,2521994
05/03/2012,09:00,140.18,140.24,139.65,139.75,3784127,4447978
05/03/2012,09:30,139.74,139.80,139.61,139.76,3013778,2935721
05/03/2012,10:00,139.76,139.86,139.67,139.67,2031816,1976875
05/03/2012,10:30,139.67,139.75,139.50,139.68,2604603,2526162
05/03/2012,11:00,139.68,139.68,139.05,139.20,6781840,7034982
05/03/2012,11:30,139.20,139.29,139.08,139.18,2884034,2650590
05/03/2012,12:00,139.17,139.24,138.99,139.15,3328420,3047053
05/03/2012,12:30,139.15,139.48,139.09,139.36,4405150,4967142
05/03/2012,13:00,139.35,139.47,139.20,139.29,8756829,10151395
05/04/2012,07:00,138.51,138.66,137.97,138.08,11643245,10967788
05/04/2012,07:30,138.07,138.11,137.73,137.85,7560035,7214027
05/04/2012,08:00,137.85,137.87,137.51,137.82,7235356,6985357
05/04/2012,08:30,137.82,137.84,137.46,137.54,5705349,5297960
05/04/2012,09:00,137.54,137.56,137.12,137.16,5930940,6582291
05/04/2012,09:30,137.16,137.40,137.09,137.18,4740503,3945659
05/04/2012,10:00,137.18,137.20,136.93,137.20,3901894,3827033
05/04/2012,10:30,137.20,137.30,137.09,137.24,3048317,2866711
05/04/2012,11:00,137.24,137.39,137.20,137.34,4326647,2733689
05/04/2012,11:30,137.35,137.35,137.17,137.25,3047034,2690539
05/04/2012,12:00,137.25,137.25,136.92,137.15,4499567,5669401
05/04/2012,12:30,137.16,137.32,137.09,137.13,4198425,4411193
05/04/2012,13:00,137.13,137.39,137.00,137.00,10647605,11656489
05/07/2012,07:00,136.51,137.18,136.46,136.92,10274337,11758760
05/07/2012,07:30,136.92,137.15,136.65,136.66,5036839,5846604
05/07/2012,08:00,136.67,136.90,136.53,136.81,4625407,5121622
05/07/2012,08:30,136.81,137.12,136.80,136.94,3573616,3515376
05/07/2012,09:00,136.95,137.05,136.87,136.97,3205414,2200470
05/07/2012,09:30,136.97,137.12,136.94,137.07,2832857,2845266
05/07/2012,10:00,137.07,137.35,137.06,137.24,3179229,2715907
05/07/2012,10:30,137.24,137.50,137.18,137.25,2647363,2403688
05/07/2012,11:00,137.26,137.56,137.23,137.46,2901947,4284905
05/07/2012,11:30,137.46,137.55,137.35,137.39,2123962,2260378
05/07/2012,12:00,137.38,137.46,137.28,137.43,2027286,2030678
05/07/2012,12:30,137.43,137.50,137.20,137.26,2705528,3108298
05/07/2012,13:00,137.25,137.39,136.99,137.12,5769014,6228169
05/08/2012,07:00,136.28,136.51,136.00,136.23,10191245,10124792
05/08/2012,07:30,136.24,136.26,135.65,135.67,8581649,9597623
05/08/2012,08:00,135.67,135.67,135.23,135.39,10062102,9463125
05/08/2012,08:30,135.39,135.39,134.92,135.26,9260533,8992351
05/08/2012,09:00,135.26,135.71,135.14,135.59,9451833,7591311
05/08/2012,09:30,135.58,135.60,135.20,135.26,4396693,4518374
05/08/2012,10:00,135.27,135.39,135.15,135.18,3511443,3471999
05/08/2012,10:30,135.19,135.60,135.17,135.58,3435037,2739043
05/08/2012,11:00,135.59,135.73,135.50,135.66,4412825,4176491
05/08/2012,11:30,135.67,135.74,135.45,135.70,3219889,3764640
05/08/2012,12:00,135.70,136.12,135.68,136.01,7162862,5485932
05/08/2012,12:30,136.01,136.68,135.90,136.57,9858170,9436421
05/08/2012,13:00,136.57,136.77,136.38,136.51,11694143,11008511
05/09/2012,07:00,135.10,135.43,134.93,135.19,10619880,11100023
05/09/2012,07:30,135.19,135.52,134.49,134.54,14911585,16099063
05/09/2012,08:00,134.54,135.40,134.53,135.20,10008320,8679699
05/09/2012,08:30,135.20,136.02,135.03,135.84,9789375,8947866
05/09/2012,09:00,135.84,136.21,135.70,135.89,6150341,6360211
05/09/2012,09:30,135.89,135.93,135.69,135.77,3117998,3544510
05/09/2012,10:00,135.77,135.85,135.42,135.80,4768023,5382689
05/09/2012,10:30,135.80,136.33,135.77,136.13,6965687,5833832
05/09/2012,11:00,136.14,136.61,136.10,136.32,5736391,5464799
05/09/2012,11:30,136.32,136.38,135.97,136.29,5005163,5970115
05/09/2012,12:00,136.29,136.31,135.88,135.90,3520705,4292827
05/09/2012,12:30,135.89,136.03,135.65,135.79,6380896,7436704
05/09/2012,13:00,135.80,136.19,135.63,135.75,9368914,11212645
05/10/2012,07:00,136.69,136.87,136.41,136.62,7186460,7681837
05/10/2012,07:30,136.62,136.79,136.18,136.23,7515918,7918608
05/10/2012,08:00,136.23,136.43,135.92,136.12,6165497,6718133
05/10/2012,08:30,136.12,136.31,135.92,136.28,4450838,4815493
05/10/2012,09:00,136.29,136.52,136.12,136.22,4655187,4297961
05/10/2012,09:30,136.22,136.37,135.92,136.30,4563853,4173619
05/10/2012,10:00,136.30,136.64,136.26,136.59,3816952,3887478
05/10/2012,10:30,136.59,136.64,136.42,136.58,3497954,4389007
05/10/2012,11:00,136.59,136.73,136.29,136.35,2871041,2702388
05/10/2012,11:30,136.35,136.51,136.33,136.48,1889824,1820615
05/10/2012,12:00,136.48,136.49,136.22,136.25,2485975,3000217
05/10/2012,12:30,136.25,136.35,136.12,136.27,3180146,4112786
05/10/2012,13:00,136.26,136.31,135.71,136.02,8867755,9857749
05/11/2012,07:00,135.17,135.89,135.11,135.68,10276644,9426085
05/11/2012,07:30,135.68,136.38,135.68,136.25,9300174,8576233
05/11/2012,08:00,136.24,136.70,136.24,136.46,7046236,6979017
05/11/2012,08:30,136.46,136.79,136.34,136.68,4435701,4149960
05/11/2012,09:00,136.68,136.87,136.45,136.57,3307035,3353492
05/11/2012,09:30,136.57,136.61,136.40,136.46,1970574,2034003
05/11/2012,10:00,136.45,136.54,136.32,136.36,2104446,2274989
05/11/2012,10:30,136.38,136.38,136.09,136.19,2861521,3110206
05/11/2012,11:00,136.18,136.38,136.07,136.18,3178203,3195321
05/11/2012,11:30,136.19,136.25,135.98,136.11,3747123,3910813
05/11/2012,12:00,136.11,136.13,135.88,135.98,4326877,4681974
05/11/2012,12:30,135.97,136.05,135.76,135.89,4548570,4737479
05/11/2012,13:00,135.89,135.92,135.53,135.57,9238787,9189485
05/14/2012,07:00,134.30,134.61,134.03,134.27,10484901,10229821
05/14/2012,07:30,134.27,134.33,133.91,133.96,8582749,8314793
05/14/2012,08:00,133.95,134.53,133.92,134.34,6587390,5545389
05/14/2012,08:30,134.34,134.92,134.25,134.74,6412911,6539505
05/14/2012,09:00,134.75,134.84,134.53,134.64,4215626,4757293
05/14/2012,09:30,134.65,134.81,134.57,134.70,2132805,2061017
05/14/2012,10:00,134.70,134.85,134.62,134.71,2197470,2630368
05/14/2012,10:30,134.72,134.82,134.46,134.54,2917806,2490531
05/14/2012,11:00,134.55,135.03,134.52,134.90,4007526,2991626
05/14/2012,11:30,134.89,135.02,134.73,134.83,2377231,3011252
05/14/2012,12:00,134.83,134.88,134.34,134.42,2888481,3496967
05/14/2012,12:30,134.41,134.48,134.23,134.30,3865915,4440172
05/14/2012,13:00,134.29,134.43,134.06,134.14,9300679,9752167
05/15/2012,07:00,134.02,134.47,133.94,134.26,10937604,10922205
05/15/2012,07:30,134.26,134.72,134.10,134.68,7854132,6693278
05/15/2012,08:00,134.67,134.70,134.31,134.35,6041314,5328497
05/15/2012,08:30,134.36,134.38,133.84,134.00,5622361,6465588
05/15/2012,09:00,134.00,134.71,133.98,134.60,5317016,4592863
05/15/2012,09:30,134.60,134.81,134.52,134.70,3569243,3535418
05/15/2012,10:00,134.70,134.75,134.36,134.40,2303269,2873870
05/15/2012,10:30,134.40,134.55,134.39,134.48,2317371,2256074
05/15/2012,11:00,134.47,134.47,133.92,134.00,4883097,4742905
05/15/2012,11:30,134.01,134.37,133.98,134.25,4823334,4697964
05/15/2012,12:00,134.26,134.33,133.89,133.92,3517412,4111410
05/15/2012,12:30,133.93,133.93,133.13,133.17,11831324,14311151
05/15/2012,13:00,133.18,133.67,133.17,133.35,13793286,13360632
05/16/2012,07:00,133.95,134.47,133.74,134.36,8792126,9505002
05/16/2012,07:30,134.35,134.56,134.14,134.31,7986705,7267236
05/16/2012,08:00,134.32,134.46,133.97,134.02,6399335,6243424
05/16/2012,08:30,134.03,134.09,133.52,133.62,12829564,12544373
05/16/2012,09:00,133.63,133.91,133.47,133.88,5455747,5135532
05/16/2012,09:30,133.87,133.90,133.49,133.65,2741205,3441825
05/16/2012,10:00,133.65,133.84,133.51,133.56,4494810,4339264
05/16/2012,10:30,133.55,133.66,133.41,133.45,2977748,3326158
05/16/2012,11:00,133.45,133.45,133.08,133.42,5621466,5783542
05/16/2012,11:30,133.42,133.72,133.00,133.10,9036250,8458774
05/16/2012,12:00,133.10,133.52,132.91,133.39,7715256,7077435
05/16/2012,12:30,133.38,133.43,132.93,132.96,4949855,6054251
05/16/2012,13:00,132.94,133.25,132.80,132.85,11678882,11278673
05/17/2012,07:00,132.87,133.02,132.29,132.54,11239646,10824894
05/17/2012,07:30,132.54,132.75,131.83,132.58,15090843,14607009
05/17/2012,08:00,132.58,132.74,132.23,132.49,8005971,6953155
05/17/2012,08:30,132.49,132.66,132.15,132.22,6358648,7124418
05/17/2012,09:00,132.22,132.24,131.86,132.06,7494379,6878641
05/17/2012,09:30,132.07,132.09,131.44,131.82,9363870,9849826
05/17/2012,10:00,131.83,132.01,131.66,131.83,5286009,4808495
05/17/2012,10:30,131.84,132.29,131.82,132.13,6658179,5291963
05/17/2012,11:00,132.13,132.14,131.73,131.93,4648213,4306580
05/17/2012,11:30,131.93,131.93,131.63,131.73,5407250,4797642
05/17/2012,12:00,131.73,131.79,131.52,131.66,5874761,4765966
05/17/2012,12:30,131.66,131.81,131.40,131.52,5869917,6394986
05/17/2012,13:00,131.52,131.53,130.81,130.83,14271685,15818006
05/18/2012,07:00,131.39,131.44,130.91,131.07,12193477,12535108
05/18/2012,07:30,131.07,131.23,130.88,131.10,8263209,8262087
05/18/2012,08:00,131.10,131.60,130.94,131.40,10024829,7435203
05/18/2012,08:30,131.40,131.48,130.94,130.96,7937901,8222855
05/18/2012,09:00,130.96,131.09,130.20,130.46,15631176,16215599
05/18/2012,09:30,130.46,130.95,130.46,130.90,7713312,5871752
05/18/2012,10:00,130.90,131.14,130.81,130.86,6072167,5648658
05/18/2012,10:30,130.86,131.00,130.67,130.74,4684101,5827018
05/18/2012,11:00,130.75,130.79,130.34,130.35,4697859,5225166
05/18/2012,11:30,130.36,130.46,130.08,130.27,5310319,4701041
05/18/2012,12:00,130.27,130.28,129.84,130.03,8154637,7099497
05/18/2012,12:30,130.02,130.41,129.87,129.94,11514928,10769405
05/18/2012,13:00,129.95,130.00,129.55,129.84,16487121,16061257
05/21/2012,07:00,130.16,130.49,129.95,130.36,12093130,11670073
05/21/2012,07:30,130.35,130.98,130.23,130.93,9737854,9349553
05/21/2012,08:00,130.93,131.46,130.92,131.36,8671580,7319705
05/21/2012,08:30,131.35,131.37,131.05,131.13,5430254,6526392
05/21/2012,09:00,131.14,131.21,131.00,131.06,4187439,4593366
05/21/2012,09:30,131.05,131.56,131.00,131.55,4485476,3764475
05/21/2012,10:00,131.54,131.55,131.24,131.34,2745217,2963896
05/21/2012,10:30,131.34,131.52,131.28,131.41,2557860,2798127
05/21/2012,11:00,131.42,131.63,131.37,131.49,3133563,2861591
05/21/2012,11:30,131.49,131.65,131.25,131.36,3151229,3388889
05/21/2012,12:00,131.36,131.75,131.36,131.66,4130499,3398952
05/21/2012,12:30,131.66,131.98,131.65,131.86,4541486,4279354
05/21/2012,13:00,131.86,132.02,131.73,131.99,9092365,8511746
05/22/2012,07:00,132.33,132.52,131.97,132.26,8906981,9925460
05/22/2012,07:30,132.25,133.03,132.25,132.87,9323796,8211858
05/22/2012,08:00,132.87,133.17,132.87,133.13,5760002,6135626
05/22/2012,08:30,133.13,133.23,132.99,133.08,4907166,5260017
05/22/2012,09:00,133.09,133.13,132.72,132.77,4227860,5967526
05/22/2012,09:30,132.76,132.80,132.32,132.68,6002425,6899499
05/22/2012,10:00,132.68,132.83,132.59,132.72,3147987,3003701
05/22/2012,10:30,132.71,132.88,132.54,132.55,3249821,3135890
05/22/2012,11:00,132.55,132.72,132.33,132.53,3426114,3764543
05/22/2012,11:30,132.53,132.87,132.51,132.71,3803811,2786448
05/22/2012,12:00,132.71,132.82,132.44,132.57,3587935,3699904
05/22/2012,12:30,132.56,132.66,131.97,131.97,5097721,6143590
05/22/2012,13:00,131.97,132.10,131.34,132.07,19533517,17111889
05/23/2012,07:00,131.25,131.52,130.92,131.35,8302856,9169421
05/23/2012,07:30,131.35,131.61,130.53,130.75,9445871,9908183
05/23/2012,08:00,130.75,130.79,130.18,130.39,9894340,10573961
05/23/2012,08:30,130.38,130.71,130.26,130.50,5795575,5524809
05/23/2012,09:00,130.49,130.72,130.24,130.32,5406097,5380744
05/23/2012,09:30,130.32,130.35,129.99,130.07,4389802,4956202
05/23/2012,10:00,130.07,130.48,130.04,130.31,3151115,3116591
05/23/2012,10:30,130.31,130.74,130.29,130.73,4023065,3276466
05/23/2012,11:00,130.73,130.99,130.63,130.94,4983499,4976717
05/23/2012,11:30,130.95,130.97,130.42,130.42,3888052,4561563
05/23/2012,12:00,130.42,131.31,130.38,131.27,6751050,5940197
05/23/2012,12:30,131.27,131.76,131.05,131.60,8566381,8924202
05/23/2012,13:00,131.59,132.46,131.59,132.25,17301468,17081841
05/24/2012,07:00,132.64,132.67,131.94,132.17,8788147,10730332
05/24/2012,07:30,132.17,132.44,131.99,132.39,7571475,7721679
05/24/2012,08:00,132.39,132.84,132.31,132.46,6212168,5341367
05/24/2012,08:30,132.47,132.83,132.36,132.58,4017471,3836559
05/24/2012,09:00,132.58,132.59,132.10,132.19,3828861,4350876
05/24/2012,09:30,132.19,132.23,131.75,131.84,5391008,6464678
05/24/2012,10:00,131.85,132.05,131.74,131.94,2644565,2593487
05/24/2012,10:30,131.94,132.19,131.80,131.82,3452210,3711261
05/24/2012,11:00,131.81,131.96,131.45,131.46,4535753,5445469
05/24/2012,11:30,131.46,131.78,131.42,131.77,4555299,4703612
05/24/2012,12:00,131.77,132.00,131.49,131.58,4809908,4205758
05/24/2012,12:30,131.58,132.27,131.53,132.14,6277745,5223894
05/24/2012,13:00,132.14,132.51,132.01,132.50,9110797,7901039
05/25/2012,07:00,132.48,132.85,132.36,132.70,8213587,7191872
05/25/2012,07:30,132.70,132.75,132.26,132.54,5193856,5708928
05/25/2012,08:00,132.54,132.80,132.31,132.36,4432848,5275735
05/25/2012,08:30,132.36,132.76,132.35,132.68,4463325,3618712
05/25/2012,09:00,132.68,132.73,132.42,132.64,4050022,4288010
05/25/2012,09:30,132.63,132.66,132.30,132.33,3764194,4369522
05/25/2012,10:00,132.45,132.51,132.30,132.40,2418156,2777124
05/25/2012,10:30,132.41,132.52,132.32,132.49,2829111,3130473
05/25/2012,11:00,132.49,132.53,132.37,132.41,2299887,2625394
05/25/2012,11:30,132.42,132.46,132.09,132.24,3516908,2604199
05/25/2012,12:00,132.23,132.33,132.00,132.12,2662329,2690813
05/25/2012,12:30,132.13,132.27,131.78,131.96,3769462,4307272
05/25/2012,13:00,131.97,132.22,131.89,132.14,7208591,7496387
05/29/2012,07:00,133.16,133.45,132.96,133.33,6468691,7131528
05/29/2012,07:30,133.36,133.81,132.94,133.73,7805932,8061361
05/29/2012,08:00,133.73,133.93,133.68,133.78,3571586,4809542
05/29/2012,08:30,133.78,133.81,133.52,133.66,3749678,5189189
05/29/2012,09:00,133.67,133.68,132.92,133.07,7313317,9362007
05/29/2012,09:30,133.07,133.12,132.77,132.97,5029425,6473336
05/29/2012,10:00,132.97,133.14,132.75,132.95,3751557,3849425
05/29/2012,10:30,132.94,133.04,132.80,132.81,1826645,2130101
05/29/2012,11:00,132.81,133.13,132.75,133.10,3042110,2522847
05/29/2012,11:30,133.09,133.25,132.93,133.12,2992182,3293085
05/29/2012,12:00,133.12,133.33,133.00,133.29,2402579,2138115
05/29/2012,12:30,133.29,133.44,133.19,133.37,3031446,2855796
05/29/2012,13:00,133.37,133.75,133.21,133.69,10971362,10615931
05/30/2012,07:00,132.56,132.62,132.02,132.17,10359152,10505724
05/30/2012,07:30,132.18,132.30,131.87,132.16,7518074,7624109
05/30/2012,08:00,132.16,132.25,131.81,131.84,4497235,5505661
05/30/2012,08:30,131.83,132.25,131.76,132.09,5046803,4941999
05/30/2012,09:00,132.09,132.15,131.88,131.96,4066402,4002421
05/30/2012,09:30,131.96,132.03,131.55,131.63,3829716,3984457
05/30/2012,10:00,131.62,131.93,131.60,131.86,3702648,2958333
05/30/2012,10:30,131.86,131.89,131.64,131.86,2467125,2099940
05/30/2012,11:00,131.85,132.16,131.83,132.12,3665297,3576830
05/30/2012,11:30,132.13,132.29,131.92,132.01,3023598,3360634
05/30/2012,12:00,132.02,132.13,131.87,131.93,3156554,3154496
05/30/2012,12:30,131.92,132.09,131.49,132.03,6337189,6364473
05/30/2012,13:00,132.03,132.06,131.74,131.79,7164317,9139098
05/31/2012,07:00,131.71,131.87,130.79,130.97,10780347,13230314
05/31/2012,07:30,130.97,131.07,130.58,130.90,7504418,7387253
05/31/2012,08:00,130.90,131.04,130.48,130.62,6541890,6001470
05/31/2012,08:30,130.62,130.70,130.34,130.69,6642211,7001107
05/31/2012,09:00,130.68,131.12,130.61,130.84,6341304,5870720
05/31/2012,09:30,130.84,131.73,130.77,131.56,7568072,6545640
05/31/2012,10:00,131.57,131.66,131.28,131.47,4388738,4526265
05/31/2012,10:30,131.47,131.94,131.43,131.59,6281189,5671418
05/31/2012,11:00,131.58,131.70,131.20,131.31,4848709,4897924
05/31/2012,11:30,131.31,131.70,131.25,131.49,3684676,3292791
05/31/2012,12:00,131.48,131.74,131.42,131.63,3444547,3205828
05/31/2012,12:30,131.63,132.21,131.46,132.15,5971498,4463504
05/31/2012,13:00,132.13,132.45,131.47,131.53,13920246,12843574
06/01/2012,07:00,129.41,129.86,129.11,129.26,13344164,13490629
06/01/2012,07:30,129.27,129.76,129.04,129.16,11297540,10539298
06/01/2012,08:00,129.15,129.23,128.95,129.01,6046851,6449283
06/01/2012,08:30,129.01,129.09,128.74,129.00,6373641,6494756
06/01/2012,09:00,128.99,129.18,128.86,129.15,4418213,4240172
06/01/2012,09:30,129.15,129.32,128.85,128.92,4189067,4660463
06/01/2012,10:00,128.92,129.04,128.77,128.87,3505571,3074864
06/01/2012,10:30,128.87,129.02,128.66,128.69,3512578,4144866
06/01/2012,11:00,128.68,128.72,128.41,128.54,6454278,7765467
06/01/2012,11:30,128.54,128.67,128.20,128.47,6702534,6700961
06/01/2012,12:00,128.47,128.80,128.35,128.41,6160940,5737523
06/01/2012,12:30,128.41,128.65,128.21,128.32,6010059,6720115
06/01/2012,13:00,128.32,128.49,128.17,128.22,16306977,16394915
06/04/2012,07:00,128.38,128.74,127.84,127.98,10604276,10797252
06/04/2012,07:30,127.97,128.21,127.55,128.04,11303904,11584723
06/04/2012,08:00,128.04,128.28,127.80,128.10,6445925,6651008
06/04/2012,08:30,128.10,128.15,127.71,127.74,3791905,4423373
06/04/2012,09:00,127.73,127.88,127.62,127.66,3314339,2918501
06/04/2012,09:30,127.66,127.76,127.19,127.23,4184468,4928369
06/04/2012,10:00,127.23,127.45,127.17,127.35,3105382,3277933
06/04/2012,10:30,127.35,127.55,127.14,127.25,3794458,4648056
06/04/2012,11:00,127.25,127.67,127.20,127.56,4354251,3692037
06/04/2012,11:30,127.57,128.12,127.45,128.10,6154047,4672676
06/04/2012,12:00,128.10,128.51,127.95,128.07,7020088,6822440
06/04/2012,12:30,128.07,128.27,127.75,128.07,5935442,5547015
06/04/2012,13:00,128.07,128.40,127.73,128.19,10287352,10553196
06/05/2012,07:00,127.83,128.47,127.78,128.42,8826718,6577378
06/05/2012,07:30,128.41,129.03,128.40,128.86,10800267,8983276
06/05/2012,08:00,128.87,128.90,128.32,128.47,6211089,5754571
06/05/2012,08:30,128.48,128.80,128.37,128.61,3246534,3536402
06/05/2012,09:00,128.61,128.78,128.22,128.26,4373346,6421707
06/05/2012,09:30,128.26,128.57,128.24,128.52,3490481,3603486
06/05/2012,10:00,128.52,128.89,128.49,128.64,6076677,5365965
06/05/2012,10:30,128.62,128.68,128.43,128.64,1881624,2484909
06/05/2012,11:00,128.64,128.99,128.57,128.86,3583521,3601025
06/05/2012,11:30,128.86,129.06,128.77,129.00,4147552,3995886
06/05/2012,12:00,129.00,129.06,128.79,128.98,2560285,2918520
