algo,close_price_date,prediction,pct_gain
lr,1997-02-10,0.4683,0.53
lr,1997-02-11,0.4946,1.67
lr,1997-02-12,0.5376,1.13
lr,1997-02-13,0.5043,-0.41
lr,1997-02-14,0.4543,0.97
lr,1997-02-18,0.5049,-0.47
lr,1997-02-19,0.4837,-1.19
lr,1997-02-20,0.4604,-0.13
lr,1997-02-21,0.5105,1.06
lr,1997-02-24,0.5403,0.22
lr,1997-02-25,0.4897,-0.78
lr,1997-02-26,0.4686,-1.32
lr,1997-02-27,0.5038,-0.53
lr,1997-02-28,0.5513,0.57
lr,1997-03-03,0.5656,-0.55
lr,1997-03-04,0.5291,1.40
lr,1997-03-05,0.5596,-0.43
lr,1997-03-06,0.5090,0.80
lr,1997-03-07,0.5225,1.08
lr,1997-03-10,0.5456,-0.28
lr,1997-03-11,0.4955,-0.87
lr,1997-03-12,0.4897,-1.83
lr,1997-03-13,0.4943,0.46
lr,1997-03-14,0.5493,0.32
lr,1997-03-17,0.5399,-0.76
lr,1997-03-18,0.4864,-0.49
lr,1997-03-19,0.5210,-0.40
lr,1997-03-20,0.5366,0.19
lr,1997-03-21,0.5488,0.87
lr,1997-03-24,0.5609,-0.23
lr,1997-03-25,0.5219,0.18
lr,1997-03-26,0.5277,-2.10
lr,1997-03-27,0.4845,-2.17
lr,1997-03-31,0.5269,0.33
lr,1997-04-01,0.5979,-1.25
lr,1997-04-02,0.5394,0.03
lr,1997-04-03,0.5481,1.01
lr,1997-04-04,0.5754,0.56
lr,1997-04-07,0.5433,0.52
lr,1997-04-08,0.5362,-0.72
lr,1997-04-09,0.5166,-0.30
lr,1997-04-10,0.5432,-2.73
lr,1997-04-11,0.4970,0.82
lr,1997-04-14,0.5675,1.48
lr,1997-04-15,0.5842,1.17
lr,1997-04-16,0.5122,-0.23
lr,1997-04-17,0.4710,0.60
lr,1997-04-18,0.5173,-0.78
lr,1997-04-21,0.5020,1.87
lr,1997-04-22,0.5540,-0.13
lr,1997-04-23,0.4980,-0.32
lr,1997-04-24,0.4784,-0.75
lr,1997-04-25,0.4799,0.99
lr,1997-04-28,0.5262,2.73
lr,1997-04-29,0.5554,0.92
lr,1997-04-30,0.4769,-0.35
lr,1997-05-01,0.4350,1.81
lr,1997-05-02,0.5160,2.13
lr,1997-05-05,0.5113,-0.30
lr,1997-05-06,0.4169,-1.47
lr,1997-05-07,0.4162,0.57
lr,1997-05-08,0.4983,0.55
lr,1997-05-09,0.4840,1.56
lr,1997-05-12,0.4759,-0.54
lr,1997-05-13,0.4374,0.35
lr,1997-05-14,0.4751,0.70
lr,1997-05-15,0.4966,-1.44
lr,1997-05-16,0.4491,0.42
lr,1997-05-19,0.5188,1.01
lr,1997-05-20,0.5397,-0.27
lr,1997-05-21,0.4687,-0.44
lr,1997-05-22,0.4764,1.36
lr,1997-05-23,0.5338,0.32
lr,1997-05-27,0.5056,-0.29
lr,1997-05-28,0.4731,-0.37
lr,1997-05-29,0.4980,0.50
lr,1997-05-30,0.5294,-0.23
lr,1997-06-02,0.4950,-0.10
lr,1997-06-03,0.4978,-0.64
lr,1997-06-04,0.5063,0.40
lr,1997-06-05,0.5293,1.73
lr,1997-06-06,0.5460,0.57
lr,1997-06-09,0.4993,0.27
lr,1997-06-10,0.4846,0.50
lr,1997-06-11,0.5045,1.60
lr,1997-06-12,0.5202,1.11
lr,1997-06-13,0.4898,0.07
lr,1997-06-16,0.4471,0.06
lr,1997-06-17,0.4604,-0.60
lr,1997-06-18,0.4565,1.00
lr,1997-06-19,0.4900,0.08
lr,1997-06-20,0.4738,-2.23
lr,1997-06-23,0.4268,2.02
lr,1997-06-24,0.5373,-0.82
lr,1997-06-25,0.4807,-0.60
lr,1997-06-26,0.4759,0.41
lr,1997-06-27,0.5388,-0.24
lr,1997-06-30,0.5186,0.67
lr,1997-07-01,0.5255,1.46
lr,1997-07-02,0.5357,1.43
lr,1997-07-03,0.5171,-0.51
lr,1997-07-07,0.4569,0.72
lr,1997-07-08,0.4866,-1.22
lr,1997-07-09,0.4761,0.69
lr,1997-07-10,0.5101,0.32
lr,1997-07-11,0.5037,0.19
lr,1997-07-14,0.4822,0.80
lr,1997-07-15,0.4952,1.17
lr,1997-07-16,0.5012,-0.53
lr,1997-07-17,0.4576,-1.75
lr,1997-07-18,0.4673,-0.26
lr,1997-07-21,0.5330,2.30
lr,1997-07-22,0.5790,0.28
lr,1997-07-23,0.4800,0.40
lr,1997-07-24,0.4713,-0.16
lr,1997-07-25,0.4906,-0.25
lr,1997-07-28,0.4967,0.62
lr,1997-07-29,0.5215,1.06
lr,1997-07-30,0.5281,0.21
lr,1997-07-31,0.4853,-0.75
lr,1997-08-01,0.4582,0.33
lr,1997-08-04,0.5010,0.22
lr,1997-08-05,0.5165,0.83
lr,1997-08-06,0.5129,-0.95
lr,1997-08-07,0.4737,-1.86
lr,1997-08-08,0.4826,0.37
lr,1997-08-11,0.5556,-1.12
lr,1997-08-12,0.5247,-0.49
lr,1997-08-13,0.5361,0.30
lr,1997-08-14,0.5682,-2.59
lr,1997-08-15,0.4987,1.30
lr,1997-08-18,0.5922,1.48
lr,1997-08-19,0.6075,1.44
lr,1997-08-20,0.5536,-1.52
lr,1997-08-21,0.4756,-0.16
lr,1997-08-22,0.5367,-0.37
lr,1997-08-25,0.5614,-0.78
lr,1997-08-26,0.5317,0.07
lr,1997-08-27,0.5510,-1.10
lr,1997-08-28,0.5341,-0.46
lr,1997-08-29,0.5352,3.13
lr,1997-09-02,0.6131,0.03
lr,1997-09-03,0.5170,0.32
lr,1997-09-04,0.5138,-0.20
lr,1997-09-05,0.5340,0.23
lr,1997-09-08,0.5435,0.26
lr,1997-09-09,0.5382,-1.56
lr,1997-09-10,0.4925,-0.70
lr,1997-09-11,0.5383,1.24
lr,1997-09-12,0.5792,-0.45
lr,1997-09-15,0.5105,2.81
lr,1997-09-16,0.5794,-0.28
lr,1997-09-17,0.5076,0.45
lr,1997-09-18,0.5149,0.34
lr,1997-09-19,0.5426,0.52
lr,1997-09-22,0.5382,-0.37
lr,1997-09-23,0.5166,-0.78
lr,1997-09-24,0.5094,-0.70
lr,1997-09-25,0.5267,0.78
lr,1997-09-26,0.5657,0.86
lr,1997-09-29,0.5462,-0.64
lr,1997-09-30,0.5143,0.86
lr,1997-10-01,0.5569,0.53
lr,1997-10-02,0.5599,0.48
lr,1997-10-03,0.5402,0.79
lr,1997-10-06,0.5499,1.07
lr,1997-10-07,0.5468,-0.94
lr,1997-10-08,0.4859,-0.33
lr,1997-10-09,0.5141,-0.38
lr,1997-10-10,0.5377,0.12
lr,1997-10-13,0.5429,0.23
lr,1997-10-14,0.5345,-0.47
lr,1997-10-15,0.5225,-1.08
lr,1997-10-16,0.5271,-1.16
lr,1997-10-17,0.5521,1.21
lr,1997-10-20,0.6058,1.74
lr,1997-10-21,0.6033,-0.39
lr,1997-10-22,0.5083,-1.84
lr,1997-10-23,0.5011,-0.95
lr,1997-10-24,0.5641,-6.87
lr,1997-10-27,0.4843,5.12
lr,1997-10-28,0.6579,-0.29
lr,1997-10-29,0.5885,-1.68
lr,1997-10-30,0.4587,1.21
lr,1997-10-31,0.5907,2.66
lr,1997-11-03,0.6322,0.19
lr,1997-11-04,0.5208,0.21
lr,1997-11-05,0.5199,-0.50
lr,1997-11-06,0.5274,-1.12
lr,1997-11-07,0.5195,-0.69
lr,1997-11-10,0.4925,0.29
lr,1997-11-11,0.5512,-1.93
lr,1997-11-12,0.4909,1.18
lr,1997-11-13,0.5477,1.28
lr,1997-11-14,0.5635,1.92
lr,1997-11-17,0.5489,-0.84
lr,1997-11-18,0.4729,0.68
lr,1997-11-19,0.5286,1.52
lr,1997-11-20,0.5608,0.43
lr,1997-11-21,0.4942,-1.70
lr,1997-11-24,0.4406,0.44
lr,1997-11-25,0.5277,0.09
lr,1997-11-26,0.5136,0.40
lr,1997-11-28,0.4983,2.03
lr,1997-12-01,0.5374,-0.32
lr,1997-12-02,0.4785,0.52
lr,1997-12-03,0.4856,-0.38
lr,1997-12-04,0.4936,1.10
lr,1997-12-05,0.5274,-0.14
lr,1997-12-08,0.4957,-0.67
lr,1997-12-09,0.4664,-0.61
lr,1997-12-10,0.4961,-1.53
lr,1997-12-11,0.4923,-0.16
lr,1997-12-12,0.5307,1.05
lr,1997-12-15,0.5649,0.48
lr,1997-12-16,0.5206,-0.26
lr,1997-12-17,0.4976,-1.06
lr,1997-12-18,0.5013,-0.89
lr,1997-12-19,0.5374,0.73
lr,1997-12-22,0.5721,-1.53
lr,1997-12-23,0.5027,-0.68
lr,1997-12-24,0.5280,0.40
lr,1997-12-26,0.5604,1.80
lr,1997-12-29,0.5649,1.83
lr,1997-12-30,0.5415,-0.04
lr,1997-12-31,0.4766,0.48
lr,1998-01-02,0.5037,0.21
lr,1998-01-05,0.5091,-1.07
lr,1998-01-06,0.4751,-0.27
lr,1998-01-07,0.5129,-0.82
lr,1998-01-08,0.5026,-2.97
lr,1998-01-09,0.4741,1.24
lr,1998-01-12,0.5578,1.37
lr,1998-01-13,0.5729,0.61
lr,1998-01-14,0.5097,-0.75
lr,1998-01-15,0.4913,1.13
lr,1998-01-16,0.5538,1.78
lr,1998-01-20,0.5651,-0.80
lr,1998-01-21,0.4662,-0.80
lr,1998-01-22,0.4954,-0.57
lr,1998-01-23,0.5316,-0.07
lr,1998-01-26,0.5127,1.26
lr,1998-01-27,0.5278,0.87
lr,1998-01-28,0.5114,0.82
lr,1998-01-29,0.4982,-0.53
lr,1998-01-30,0.4721,2.14
lr,1998-02-02,0.5330,0.47
lr,1998-02-03,0.5041,0.09
lr,1998-02-04,0.4688,-0.33
lr,1998-02-05,0.4813,0.89
lr,1998-02-06,0.5056,-0.17
lr,1998-02-09,0.4741,0.82
lr,1998-02-10,0.4922,0.10
lr,1998-02-11,0.4874,0.40
lr,1998-02-12,0.4932,-0.40
lr,1998-02-13,0.4797,0.26
lr,1998-02-17,0.5122,0.91
lr,1998-02-18,0.5254,-0.37
lr,1998-02-19,0.4849,0.58
lr,1998-02-20,0.5033,0.38
lr,1998-02-23,0.5129,-0.73
lr,1998-02-24,0.4816,1.20
lr,1998-02-25,0.5285,0.55
lr,1998-02-26,0.5141,0.06
lr,1998-02-27,0.4856,-0.16
lr,1998-03-02,0.4928,0.41
lr,1998-03-03,0.5135,-0.45
lr,1998-03-04,0.5001,-1.17
lr,1998-03-05,0.4936,1.99
lr,1998-03-06,0.5552,-0.32
lr,1998-03-09,0.4970,1.13
lr,1998-03-10,0.4963,0.40
lr,1998-03-11,0.5071,0.14
lr,1998-03-12,0.4956,-0.12
lr,1998-03-13,0.5009,1.00
lr,1998-03-16,0.5222,0.11
lr,1998-03-17,0.4971,0.47
lr,1998-03-18,0.4926,0.39
lr,1998-03-19,0.4876,0.86
lr,1998-03-20,0.5032,-0.33
lr,1998-03-23,0.4708,0.92
lr,1998-03-24,0.5056,-0.34
lr,1998-03-25,0.4878,-0.10
lr,1998-03-26,0.4929,-0.49
lr,1998-03-27,0.5010,-0.17
lr,1998-03-30,0.5183,0.75
lr,1998-03-31,0.5321,0.58
lr,1998-04-01,0.5187,1.07
lr,1998-04-02,0.5162,0.24
lr,1998-04-03,0.5006,-0.12
lr,1998-04-06,0.4952,-1.05
lr,1998-04-07,0.5053,-0.71
lr,1998-04-08,0.5309,0.82
lr,1998-04-09,0.5555,-0.09
lr,1998-04-13,0.5152,0.55
lr,1998-04-14,0.5129,0.32
lr,1998-04-15,0.5214,-1.00
lr,1998-04-16,0.5014,1.31
lr,1998-04-17,0.5578,0.08
lr,1998-04-20,0.5335,0.27
lr,1998-04-21,0.5173,0.34
lr,1998-04-22,0.5227,-0.97
lr,1998-04-23,0.4963,-1.04
lr,1998-04-24,0.5233,-1.93
lr,1998-04-27,0.5371,-0.13
lr,1998-04-28,0.5787,0.88
lr,1998-04-29,0.5778,1.56
lr,1998-04-30,0.5472,0.83
lr,1998-05-01,0.5190,0.10
lr,1998-05-04,0.5036,-0.59
lr,1998-05-05,0.5143,-0.95
lr,1998-05-06,0.5342,-0.89
lr,1998-05-07,0.5446,1.19
lr,1998-05-08,0.5643,-0.14
lr,1998-05-11,0.5056,0.83
lr,1998-05-12,0.5081,0.28
lr,1998-05-13,0.5135,-0.13
lr,1998-05-14,0.5133,-0.77
lr,1998-05-15,0.5188,-0.26
lr,1998-05-18,0.5414,0.33
lr,1998-05-19,0.5470,0.86
lr,1998-05-20,0.5337,-0.39
lr,1998-05-21,0.4901,-0.37
lr,1998-05-22,0.5131,-1.48
lr,1998-05-26,0.5185,-0.16
lr,1998-05-27,0.5608,0.49
lr,1998-05-28,0.5699,-0.62
lr,1998-05-29,0.5270,0.01
lr,1998-06-01,0.5394,0.21
lr,1998-06-02,0.5513,-0.96
lr,1998-06-03,0.5262,1.12
lr,1998-06-04,0.5707,1.74
lr,1998-06-05,0.5758,0.17
lr,1998-06-08,0.5026,0.24
lr,1998-06-09,0.5000,-0.55
lr,1998-06-10,0.5079,-1.59
lr,1998-06-11,0.5105,0.39
lr,1998-06-12,0.5539,-1.99
lr,1998-06-15,0.5108,0.98
lr,1998-06-16,0.5593,1.79
lr,1998-06-17,0.5728,-0.07
lr,1998-06-18,0.4950,-0.52
lr,1998-06-19,0.5122,0.23
lr,1998-06-22,0.5593,1.48
lr,1998-06-23,0.5745,1.20
lr,1998-06-24,0.5383,-0.32
lr,1998-06-25,0.4785,0.35
lr,1998-06-26,0.5160,0.47
lr,1998-06-29,0.5146,-0.41
lr,1998-06-30,0.4929,1.30
lr,1998-07-01,0.5365,-0.19
lr,1998-07-02,0.5022,0.95
lr,1998-07-06,0.5079,-0.23
lr,1998-07-07,0.4942,1.02
lr,1998-07-08,0.5227,-0.67
lr,1998-07-09,0.5008,0.50
lr,1998-07-10,0.5229,0.07
lr,1998-07-13,0.5231,1.06
lr,1998-07-14,0.5272,-0.24
lr,1998-07-15,0.4910,0.78
lr,1998-07-16,0.5190,0.23
lr,1998-07-17,0.5107,-0.22
lr,1998-07-20,0.5025,-1.61
lr,1998-07-21,0.4955,-0.08
lr,1998-07-22,0.5530,-2.09
lr,1998-07-23,0.5207,0.09
lr,1998-07-24,0.5658,0.57
lr,1998-07-27,0.5728,-1.48
lr,1998-07-28,0.5137,-0.45
lr,1998-07-29,0.5561,1.58
lr,1998-07-30,0.6050,-1.95
lr,1998-07-31,0.5004,-0.73
lr,1998-08-03,0.5541,-3.62
lr,1998-08-04,0.5454,0.87
lr,1998-08-05,0.6182,0.76
lr,1998-08-06,0.5960,-0.02
lr,1998-08-07,0.5262,-0.58
lr,1998-08-10,0.5316,-1.31
lr,1998-08-11,0.5381,1.43
lr,1998-08-12,0.5838,-0.86
lr,1998-08-13,0.5366,-1.13
lr,1998-08-14,0.5194,1.97
lr,1998-08-17,0.5836,1.62
lr,1998-08-18,0.5364,-0.29
lr,1998-08-19,0.4540,-0.59
lr,1998-08-20,0.4875,-0.95
lr,1998-08-21,0.5171,0.64
lr,1998-08-24,0.5382,0.43
lr,1998-08-25,0.5098,-0.79
lr,1998-08-26,0.4803,-3.84
lr,1998-08-27,0.4632,-1.48
lr,1998-08-28,0.5675,-6.80
lr,1998-08-31,0.5359,3.86
lr,1998-09-01,0.6416,-0.38
lr,1998-09-02,0.6124,-0.83
lr,1998-09-03,0.5258,-0.85
lr,1998-09-04,0.5862,5.09
lr,1998-09-08,0.6730,-1.69
lr,1998-09-09,0.4756,-2.58
lr,1998-09-10,0.5109,2.95
lr,1998-09-11,0.6284,2.05
lr,1998-09-14,0.5984,0.77
lr,1998-09-15,0.4287,0.75
lr,1998-09-16,0.4787,-2.55
lr,1998-09-17,0.4374,0.12
lr,1998-09-18,0.5176,0.37
lr,1998-09-21,0.5245,0.56
lr,1998-09-22,0.5243,3.54
lr,1998-09-23,0.5511,-2.19
lr,1998-09-24,0.3677,0.19
lr,1998-09-25,0.4851,0.38
lr,1998-09-28,0.5517,0.03
lr,1998-09-29,0.5171,-3.05
lr,1998-09-30,0.4687,-3.01
lr,1998-10-01,0.5422,1.64
lr,1998-10-02,0.6080,-1.40
lr,1998-10-05,0.5167,-0.40
lr,1998-10-06,0.5229,-1.41
lr,1998-10-07,0.5695,-1.16
lr,1998-10-08,0.5715,2.60
lr,1998-10-09,0.6205,1.35
lr,1998-10-12,0.5775,-0.29
lr,1998-10-13,0.4978,1.08
lr,1998-10-14,0.5348,4.17
lr,1998-10-15,0.5793,0.85
lr,1998-10-16,0.4641,0.57
lr,1998-10-19,0.4273,0.14
lr,1998-10-20,0.4612,0.56
lr,1998-10-21,0.4611,0.80
lr,1998-10-22,0.4456,-0.72
lr,1998-10-23,0.4255,0.15
lr,1998-10-26,0.4624,-0.65
lr,1998-10-27,0.4557,0.26
lr,1998-10-28,0.4776,1.67
lr,1998-10-29,0.5293,1.17
lr,1998-10-30,0.4995,1.18
lr,1998-11-02,0.4821,-0.07
lr,1998-11-03,0.4638,0.70
lr,1998-11-04,0.4923,1.36
lr,1998-11-05,0.5116,0.63
lr,1998-11-06,0.4692,-0.95
lr,1998-11-09,0.4375,-0.17
lr,1998-11-10,0.4786,-0.65
lr,1998-11-11,0.4843,-0.29
lr,1998-11-12,0.4944,0.72
lr,1998-11-13,0.5179,0.90
lr,1998-11-16,0.5152,0.30
lr,1998-11-17,0.4854,0.45
lr,1998-11-18,0.4971,0.71
lr,1998-11-19,0.5147,0.95
lr,1998-11-20,0.5141,2.12
lr,1998-11-23,0.5148,-0.44
lr,1998-11-24,0.4398,0.33
lr,1998-11-25,0.4618,0.46
lr,1998-11-27,0.4829,-2.41
lr,1998-11-30,0.4295,1.00
lr,1998-12-01,0.5143,-0.34
lr,1998-12-02,0.5021,-1.80
lr,1998-12-03,0.4598,2.31
lr,1998-12-04,0.5440,0.93
lr,1998-12-07,0.5241,-0.53
lr,1998-12-08,0.4643,0.18
lr,1998-12-09,0.5104,-1.56
lr,1998-12-10,0.5033,0.12
lr,1998-12-11,0.5451,-2.17
lr,1998-12-14,0.4971,1.90
lr,1998-12-15,0.5608,-0.08
lr,1998-12-16,0.5217,1.55
lr,1998-12-17,0.5024,0.68
lr,1998-12-18,0.5116,1.25
lr,1998-12-21,0.5127,0.06
lr,1998-12-22,0.4837,2.07
lr,1998-12-23,0.5170,-0.18
lr,1998-12-24,0.4501,-0.06
lr,1998-12-28,0.4536,1.33
lr,1998-12-29,0.4823,-0.80
lr,1998-12-30,0.4399,-0.22
lr,1998-12-31,0.4574,-0.09
lr,1999-01-04,0.5034,1.36
lr,1999-01-05,0.5123,2.21
lr,1999-01-06,0.5100,-0.21
lr,1999-01-07,0.4337,0.42
lr,1999-01-08,0.4806,-0.88
lr,1999-01-11,0.4813,-1.93
lr,1999-01-12,0.4957,-0.41
lr,1999-01-13,0.5426,-1.80
lr,1999-01-14,0.5135,2.56
lr,1999-01-15,0.5401,0.70
lr,1999-01-19,0.4953,0.37
lr,1999-01-20,0.4752,-1.71
lr,1999-01-21,0.4840,-0.81
lr,1999-01-22,0.5478,0.72
lr,1999-01-25,0.5610,1.49
lr,1999-01-26,0.5379,-0.73
lr,1999-01-27,0.4641,1.79
lr,1999-01-28,0.5237,1.13
lr,1999-01-29,0.5084,-0.52
lr,1999-02-01,0.4686,-0.86
lr,1999-02-02,0.5075,0.80
lr,1999-02-03,0.5472,-1.85
lr,1999-02-04,0.4815,-0.73
lr,1999-02-05,0.5324,0.35
lr,1999-02-08,0.5535,-2.22
lr,1999-02-09,0.5046,0.61
lr,1999-02-10,0.5615,2.49
lr,1999-02-11,0.5914,-1.91
lr,1999-02-12,0.4534,0.95
lr,1999-02-16,0.5512,-1.44
lr,1999-02-17,0.5304,1.08
lr,1999-02-18,0.5683,0.16
lr,1999-02-19,0.5376,2.66
lr,1999-02-22,0.5545,-0.08
lr,1999-02-23,0.4854,-1.40
lr,1999-02-24,0.4862,-0.67
lr,1999-02-25,0.5533,-0.54
lr,1999-02-26,0.5659,-0.18
lr,1999-03-01,0.5477,-0.86
lr,1999-03-02,0.5396,0.18
lr,1999-03-03,0.5566,1.54
lr,1999-03-04,0.5701,2.31
lr,1999-03-05,0.5600,0.57
lr,1999-03-08,0.5100,-0.23
lr,1999-03-09,0.5149,0.55
lr,1999-03-10,0.5512,0.84
lr,1999-03-11,0.5483,-0.24
lr,1999-03-12,0.5114,0.98
lr,1999-03-15,0.5387,-0.07
lr,1999-03-16,0.5140,-0.66
lr,1999-03-17,0.5124,1.44
lr,1999-03-18,0.5561,-1.31
lr,1999-03-19,0.5040,-0.18
lr,1999-03-22,0.5529,-2.69
lr,1999-03-23,0.5402,0.51
lr,1999-03-24,0.6012,1.69
lr,1999-03-25,0.6015,-0.56
lr,1999-03-26,0.5148,2.13
lr,1999-03-29,0.5699,-0.72
lr,1999-03-30,0.5227,-1.11
lr,1999-03-31,0.5467,0.57
lr,1999-04-01,0.5975,2.12
lr,1999-04-05,0.5974,-0.24
lr,1999-04-06,0.5123,0.68
lr,1999-04-07,0.5365,1.29
lr,1999-04-08,0.5637,0.33
lr,1999-04-09,0.5327,0.76
lr,1999-04-12,0.5285,-0.65
lr,1999-04-13,0.5200,-1.58
lr,1999-04-14,0.5336,-0.42
lr,1999-04-15,0.5690,-0.29
lr,1999-04-16,0.5507,-2.24
lr,1999-04-19,0.5235,1.29
lr,1999-04-20,0.5750,2.29
lr,1999-04-21,0.5845,1.70
lr,1999-04-22,0.5314,-0.14
lr,1999-04-23,0.4887,0.24
lr,1999-04-26,0.5391,0.20
lr,1999-04-27,0.5482,-0.87
lr,1999-04-28,0.5217,-0.60
lr,1999-04-29,0.5417,-0.57
lr,1999-04-30,0.5440,1.46
lr,1999-05-03,0.5432,-1.67
lr,1999-05-04,0.4678,1.15
lr,1999-05-05,0.5447,-1.13
lr,1999-05-06,0.5169,0.97
lr,1999-05-07,0.5497,-0.35
lr,1999-05-10,0.5272,1.14
lr,1999-05-11,0.5469,0.62
lr,1999-05-12,0.5297,0.26
lr,1999-05-13,0.5157,-2.18
lr,1999-05-14,0.4916,0.13
lr,1999-05-17,0.5711,-0.46
lr,1999-05-18,0.5443,0.82
lr,1999-05-19,0.5470,-0.40
lr,1999-05-20,0.5130,-0.64
lr,1999-05-21,0.5285,-1.78
lr,1999-05-24,0.5380,-1.70
lr,1999-05-25,0.5761,1.59
lr,1999-05-26,0.5983,-1.79
lr,1999-05-27,0.5082,1.59
lr,1999-05-28,0.5600,-0.58
lr,1999-06-01,0.5293,0.04
lr,1999-06-02,0.5424,0.37
lr,1999-06-03,0.5587,2.17
lr,1999-06-04,0.5716,0.51
lr,1999-06-07,0.5128,-1.29
lr,1999-06-08,0.4842,0.10
lr,1999-06-09,0.5452,-1.20
lr,1999-06-10,0.5353,-0.70
lr,1999-06-11,0.5414,0.03
lr,1999-06-14,0.5578,0.55
lr,1999-06-15,0.5500,2.25
lr,1999-06-16,0.5514,0.71
lr,1999-06-17,0.5027,0.22
lr,1999-06-18,0.4988,0.46
lr,1999-06-21,0.5254,-0.97
lr,1999-06-22,0.4974,-0.21
lr,1999-06-23,0.5261,-1.30
lr,1999-06-24,0.5099,-0.04
lr,1999-06-25,0.5313,1.22
lr,1999-06-28,0.5364,1.51
lr,1999-06-29,0.5176,1.57
lr,1999-06-30,0.5110,0.60
lr,1999-07-01,0.4907,0.74
lr,1999-07-02,0.5047,-0.22
lr,1999-07-06,0.4958,0.56
lr,1999-07-07,0.5122,-0.10
lr,1999-07-08,0.4968,0.64
lr,1999-07-09,0.5005,-0.30
lr,1999-07-12,0.4815,-0.40
lr,1999-07-13,0.4978,0.33
lr,1999-07-14,0.5223,0.82
lr,1999-07-15,0.5261,0.65
lr,1999-07-16,0.5073,-0.78
lr,1999-07-19,0.4864,-2.17
lr,1999-07-20,0.5106,0.16
lr,1999-07-21,0.5705,-1.33
lr,1999-07-22,0.5324,-0.30
lr,1999-07-23,0.5480,-0.68
lr,1999-07-26,0.5458,1.12
lr,1999-07-27,0.5604,0.19
lr,1999-07-28,0.5308,-1.78
lr,1999-07-29,0.5079,-0.92
lr,1999-07-30,0.5750,-0.05
lr,1999-08-02,0.5827,-0.44
lr,1999-08-03,0.5442,-1.27
lr,1999-08-04,0.5363,0.64
lr,1999-08-05,0.5695,-1.02
lr,1999-08-06,0.5313,-0.19
lr,1999-08-09,0.5503,-1.26
lr,1999-08-10,0.5462,1.60
lr,1999-08-11,0.5804,-0.29
lr,1999-08-12,0.5209,2.27
lr,1999-08-13,0.5473,0.23
lr,1999-08-16,0.5066,1.01
lr,1999-08-17,0.5187,-0.84
lr,1999-08-18,0.4926,-0.69
lr,1999-08-19,0.5274,0.98
lr,1999-08-20,0.5501,1.77
lr,1999-08-23,0.5403,0.24
lr,1999-08-24,0.4744,1.34
lr,1999-08-25,0.5092,-1.43
lr,1999-08-26,0.4631,-1.01
lr,1999-08-27,0.5261,-1.80
lr,1999-08-30,0.5390,-0.27
lr,1999-08-31,0.5585,0.81
lr,1999-09-01,0.5405,-0.90
lr,1999-09-02,0.4843,2.89
lr,1999-09-03,0.5411,-0.50
lr,1999-09-07,0.4737,-0.47
lr,1999-09-08,0.4985,0.26
lr,1999-09-09,0.5448,0.30
lr,1999-09-10,0.5302,-0.56
lr,1999-09-13,0.4991,-0.58
lr,1999-09-14,0.5100,-1.37
lr,1999-09-15,0.5154,0.04
lr,1999-09-16,0.5442,1.28
lr,1999-09-17,0.5417,0.01
lr,1999-09-20,0.5029,-2.09
lr,1999-09-21,0.4833,0.22
lr,1999-09-22,0.5548,-2.30
lr,1999-09-23,0.5112,-0.24
lr,1999-09-24,0.5576,0.47
lr,1999-09-27,0.5565,-0.09
lr,1999-09-28,0.5191,-1.08
lr,1999-09-29,0.5031,1.13
lr,1999-09-30,0.5548,0.01
lr,1999-10-01,0.5269,1.70
lr,1999-10-04,0.5406,-0.25
lr,1999-10-05,0.4905,1.85
lr,1999-10-06,0.5318,-0.59
lr,1999-10-07,0.4706,1.39
lr,1999-10-08,0.5101,-0.06
lr,1999-10-11,0.4857,-1.66
lr,1999-10-12,0.4691,-2.09
lr,1999-10-13,0.5107,-0.17
lr,1999-10-14,0.5499,-2.81
lr,1999-10-15,0.4887,0.54
lr,1999-10-18,0.5548,0.57
lr,1999-10-19,0.5413,2.23
lr,1999-10-20,0.5413,-0.45
lr,1999-10-21,0.4657,1.41
lr,1999-10-22,0.5275,-0.62
lr,1999-10-25,0.4996,-0.91
lr,1999-10-26,0.5097,1.15
lr,1999-10-27,0.5384,3.53
lr,1999-10-28,0.5599,1.53
lr,1999-10-29,0.4633,-0.65
lr,1999-11-01,0.4122,-0.47
lr,1999-11-02,0.4819,0.53
lr,1999-11-03,0.5186,0.57
lr,1999-11-04,0.4925,0.56
lr,1999-11-05,0.4819,0.49
lr,1999-11-08,0.4796,-0.85
lr,1999-11-09,0.4593,0.60
lr,1999-11-10,0.5031,0.58
lr,1999-11-11,0.5100,1.06
lr,1999-11-12,0.5036,-0.12
lr,1999-11-15,0.4735,1.84
lr,1999-11-16,0.5105,-0.66
lr,1999-11-17,0.4566,1.01
lr,1999-11-18,0.5005,-0.21
lr,1999-11-19,0.4877,-0.07
lr,1999-11-22,0.4941,-1.15
lr,1999-11-23,0.4859,0.89
lr,1999-11-24,0.5257,-0.03
lr,1999-11-26,0.4973,-0.62
lr,1999-11-29,0.4888,-1.34
lr,1999-11-30,0.5038,0.63
lr,1999-12-01,0.5477,0.81
lr,1999-12-02,0.5257,1.72
lr,1999-12-03,0.5190,-0.70
lr,1999-12-06,0.4584,-0.99
lr,1999-12-07,0.4978,-0.38
lr,1999-12-08,0.5310,0.30
lr,1999-12-09,0.5334,0.63
lr,1999-12-10,0.5165,-0.13
lr,1999-12-13,0.4934,-0.85
lr,1999-12-14,0.4921,0.72
