ydatestr,ydate,openp,cp
1953-02-16,713366,25.65,25.65
1953-02-17,713367,25.5,25.5
1953-02-18,713368,25.48,25.48
1953-02-19,713369,25.57,25.57
1953-02-20,713370,25.63,25.63
1953-02-24,713374,25.75,25.75
1953-02-25,713375,25.91,25.91
1953-02-26,713376,25.95,25.95
1953-02-27,713377,25.9,25.9
1953-03-02,713380,25.93,25.93
1953-03-03,713381,26,26
1953-03-04,713382,25.78,25.78
1953-03-05,713383,25.79,25.79
1953-03-06,713384,25.84,25.84
1953-03-09,713387,25.83,25.83
1953-03-10,713388,25.91,25.91
1953-03-11,713389,26.12,26.12
1953-03-12,713390,26.13,26.13
1953-03-13,713391,26.18,26.18
1953-03-16,713394,26.22,26.22
1953-03-17,713395,26.33,26.33
1953-03-18,713396,26.24,26.24
1953-03-19,713397,26.22,26.22
1953-03-20,713398,26.18,26.18
1953-03-23,713401,26.02,26.02
1953-03-24,713402,26.17,26.17
1953-03-25,713403,26.1,26.1
1953-03-26,713404,25.95,25.95
1953-03-27,713405,25.99,25.99
1953-03-30,713408,25.61,25.61
1953-03-31,713409,25.29,25.29
1953-04-01,713410,25.25,25.25
1953-04-02,713411,25.23,25.23
1953-04-06,713415,24.61,24.61
1953-04-07,713416,24.71,24.71
1953-04-08,713417,24.93,24.93
1953-04-09,713418,24.88,24.88
1953-04-10,713419,24.82,24.82
1953-04-13,713422,24.77,24.77
1953-04-14,713423,24.86,24.86
1953-04-15,713424,24.96,24.96
1953-04-16,713425,24.91,24.91
1953-04-17,713426,24.62,24.62
1953-04-20,713429,24.73,24.73
1953-04-21,713430,24.67,24.67
1953-04-22,713431,24.46,24.46
1953-04-23,713432,24.19,24.19
1953-04-24,713433,24.2,24.2
1953-04-27,713436,24.34,24.34
1953-04-28,713437,24.52,24.52
1953-04-29,713438,24.68,24.68
1953-04-30,713439,24.62,24.62
1953-05-01,713440,24.73,24.73
1953-05-04,713443,25,25
1953-05-05,713444,25.03,25.03
1953-05-06,713445,25,25
1953-05-07,713446,24.9,24.9
1953-05-08,713447,24.9,24.9
1953-05-11,713450,24.91,24.91
1953-05-12,713451,24.74,24.74
1953-05-13,713452,24.71,24.71
1953-05-14,713453,24.85,24.85
1953-05-15,713454,24.84,24.84
1953-05-18,713457,24.75,24.75
1953-05-19,713458,24.7,24.7
1953-05-20,713459,24.93,24.93
1953-05-21,713460,25.06,25.06
1953-05-22,713461,25.03,25.03
1953-05-25,713464,24.99,24.99
1953-05-26,713465,24.87,24.87
1953-05-27,713466,24.64,24.64
1953-05-28,713467,24.46,24.46
1953-05-29,713468,24.54,24.54
1953-06-01,713471,24.15,24.15
1953-06-02,713472,24.22,24.22
1953-06-03,713473,24.18,24.18
1953-06-04,713474,24.03,24.03
1953-06-05,713475,24.09,24.09
1953-06-08,713478,24.01,24.01
1953-06-09,713479,23.6,23.6
1953-06-10,713480,23.54,23.54
1953-06-11,713481,23.75,23.75
1953-06-12,713482,23.82,23.82
1953-06-15,713485,23.62,23.62
1953-06-16,713486,23.55,23.55
1953-06-17,713487,23.85,23.85
1953-06-18,713488,23.84,23.84
1953-06-19,713489,23.84,23.84
1953-06-22,713492,23.96,23.96
1953-06-23,713493,24.12,24.12
1953-06-24,713494,24.09,24.09
1953-06-25,713495,24.19,24.19
1953-06-26,713496,24.21,24.21
1953-06-29,713499,24.14,24.14
1953-06-30,713500,24.14,24.14
1953-07-01,713501,24.24,24.24
1953-07-02,713502,24.31,24.31
1953-07-03,713503,24.36,24.36
1953-07-06,713506,24.38,24.38
1953-07-07,713507,24.51,24.51
1953-07-08,713508,24.5,24.5
1953-07-09,713509,24.43,24.43
1953-07-10,713510,24.41,24.41
1953-07-13,713513,24.17,24.17
1953-07-14,713514,24.08,24.08
1953-07-15,713515,24.15,24.15
1953-07-16,713516,24.18,24.18
1953-07-17,713517,24.35,24.35
1953-07-20,713520,24.22,24.22
1953-07-21,713521,24.16,24.16
1953-07-22,713522,24.19,24.19
1953-07-23,713523,24.23,24.23
1953-07-24,713524,24.23,24.23
1953-07-27,713527,24.07,24.07
1953-07-28,713528,24.11,24.11
1953-07-29,713529,24.26,24.26
1953-07-30,713530,24.49,24.49
1953-07-31,713531,24.75,24.75
1953-08-03,713534,24.84,24.84
1953-08-04,713535,24.78,24.78
1953-08-05,713536,24.68,24.68
1953-08-06,713537,24.8,24.8
1953-08-07,713538,24.78,24.78
1953-08-10,713541,24.75,24.75
1953-08-11,713542,24.72,24.72
1953-08-12,713543,24.78,24.78
1953-08-13,713544,24.73,24.73
1953-08-14,713545,24.62,24.62
1953-08-17,713548,24.56,24.56
1953-08-18,713549,24.46,24.46
1953-08-19,713550,24.31,24.31
1953-08-20,713551,24.29,24.29
1953-08-21,713552,24.35,24.35
1953-08-24,713555,24.09,24.09
1953-08-25,713556,23.93,23.93
1953-08-26,713557,23.86,23.86
1953-08-27,713558,23.79,23.79
1953-08-28,713559,23.74,23.74
1953-08-31,713562,23.32,23.32
1953-09-01,713563,23.42,23.42
1953-09-02,713564,23.56,23.56
1953-09-03,713565,23.51,23.51
1953-09-04,713566,23.57,23.57
1953-09-08,713570,23.61,23.61
1953-09-09,713571,23.65,23.65
1953-09-10,713572,23.41,23.41
1953-09-11,713573,23.14,23.14
1953-09-14,713576,22.71,22.71
1953-09-15,713577,22.9,22.9
1953-09-16,713578,23.01,23.01
1953-09-17,713579,23.07,23.07
1953-09-18,713580,22.95,22.95
1953-09-21,713583,22.88,22.88
1953-09-22,713584,23.2,23.2
1953-09-23,713585,23.23,23.23
1953-09-24,713586,23.24,23.24
1953-09-25,713587,23.3,23.3
1953-09-28,713590,23.45,23.45
1953-09-29,713591,23.49,23.49
1953-09-30,713592,23.35,23.35
1953-10-01,713593,23.49,23.49
1953-10-02,713594,23.59,23.59
1953-10-05,713597,23.48,23.48
1953-10-06,713598,23.39,23.39
1953-10-07,713599,23.58,23.58
1953-10-08,713600,23.62,23.62
1953-10-09,713601,23.66,23.66
1953-10-13,713605,23.57,23.57
1953-10-14,713606,23.68,23.68
1953-10-15,713607,23.95,23.95
1953-10-16,713608,24.14,24.14
1953-10-19,713611,24.16,24.16
1953-10-20,713612,24.17,24.17
1953-10-21,713613,24.19,24.19
1953-10-22,713614,24.3,24.3
1953-10-23,713615,24.35,24.35
1953-10-26,713618,24.31,24.31
1953-10-27,713619,24.26,24.26
1953-10-28,713620,24.29,24.29
1953-10-29,713621,24.58,24.58
1953-10-30,713622,24.54,24.54
1953-11-02,713625,24.66,24.66
1953-11-04,713627,24.51,24.51
1953-11-05,713628,24.64,24.64
1953-11-06,713629,24.61,24.61
1953-11-09,713632,24.66,24.66
1953-11-10,713633,24.37,24.37
1953-11-12,713635,24.46,24.46
1953-11-13,713636,24.54,24.54
1953-11-16,713639,24.38,24.38
1953-11-17,713640,24.25,24.25
1953-11-18,713641,24.29,24.29
1953-11-19,713642,24.4,24.4
1953-11-20,713643,24.44,24.44
1953-11-23,713646,24.36,24.36
1953-11-24,713647,24.5,24.5
1953-11-25,713648,24.52,24.52
1953-11-27,713650,24.66,24.66
1953-11-30,713653,24.76,24.76
1953-12-01,713654,24.78,24.78
1953-12-02,713655,24.95,24.95
1953-12-03,713656,24.97,24.97
1953-12-04,713657,24.98,24.98
1953-12-07,713660,24.95,24.95
1953-12-08,713661,24.87,24.87
1953-12-09,713662,24.84,24.84
1953-12-10,713663,24.78,24.78
1953-12-11,713664,24.76,24.76
1953-12-14,713667,24.69,24.69
1953-12-15,713668,24.71,24.71
1953-12-16,713669,24.96,24.96
1953-12-17,713670,24.94,24.94
1953-12-18,713671,24.99,24.99
1953-12-21,713674,24.95,24.95
1953-12-22,713675,24.76,24.76
1953-12-23,713676,24.69,24.69
1953-12-24,713677,24.8,24.8
1953-12-28,713681,24.71,24.71
1953-12-29,713682,24.55,24.55
1953-12-30,713683,24.76,24.76
1953-12-31,713684,24.81,24.81
1954-01-04,713688,24.95,24.95
1954-01-05,713689,25.1,25.1
1954-01-06,713690,25.14,25.14
1954-01-07,713691,25.06,25.06
1954-01-08,713692,24.93,24.93
1954-01-11,713695,24.8,24.8
1954-01-12,713696,24.93,24.93
1954-01-13,713697,25.07,25.07
1954-01-14,713698,25.19,25.19
1954-01-15,713699,25.43,25.43
1954-01-18,713702,25.43,25.43
1954-01-19,713703,25.68,25.68
1954-01-20,713704,25.75,25.75
1954-01-21,713705,25.79,25.79
1954-01-22,713706,25.85,25.85
1954-01-25,713709,25.93,25.93
1954-01-26,713710,26.09,26.09
1954-01-27,713711,26.01,26.01
1954-01-28,713712,26.02,26.02
1954-01-29,713713,26.08,26.08
1954-02-01,713716,25.99,25.99
1954-02-02,713717,25.92,25.92
1954-02-03,713718,26.01,26.01
1954-02-04,713719,26.2,26.2
1954-02-05,713720,26.3,26.3
1954-02-08,713723,26.23,26.23
1954-02-09,713724,26.17,26.17
1954-02-10,713725,26.14,26.14
1954-02-11,713726,26.06,26.06
1954-02-12,713727,26.12,26.12
1954-02-15,713730,26.04,26.04
1954-02-16,713731,25.81,25.81
1954-02-17,713732,25.86,25.86
1954-02-18,713733,25.86,25.86
1954-02-19,713734,25.92,25.92
1954-02-23,713738,25.83,25.83
1954-02-24,713739,25.83,25.83
1954-02-25,713740,25.91,25.91
1954-02-26,713741,26.15,26.15
1954-03-01,713744,26.25,26.25
1954-03-02,713745,26.32,26.32
1954-03-03,713746,26.32,26.32
1954-03-04,713747,26.41,26.41
1954-03-05,713748,26.52,26.52
1954-03-08,713751,26.45,26.45
1954-03-09,713752,26.51,26.51
1954-03-10,713753,26.57,26.57
1954-03-11,713754,26.69,26.69
1954-03-12,713755,26.69,26.69
1954-03-15,713758,26.57,26.57
1954-03-16,713759,26.56,26.56
1954-03-17,713760,26.62,26.62
1954-03-18,713761,26.73,26.73
1954-03-19,713762,26.81,26.81
1954-03-22,713765,26.79,26.79
1954-03-23,713766,26.6,26.6
1954-03-24,713767,26.47,26.47
1954-03-25,713768,26.42,26.42
1954-03-26,713769,26.56,26.56
1954-03-29,713772,26.66,26.66
1954-03-30,713773,26.69,26.69
1954-03-31,713774,26.94,26.94
1954-04-01,713775,27.17,27.17
1954-04-02,713776,27.21,27.21
1954-04-05,713779,27.26,27.26
1954-04-06,713780,27.01,27.01
1954-04-07,713781,27.11,27.11
1954-04-08,713782,27.38,27.38
1954-04-09,713783,27.38,27.38
1954-04-12,713786,27.57,27.57
1954-04-13,713787,27.64,27.64
1954-04-14,713788,27.85,27.85
1954-04-15,713789,27.94,27.94
1954-04-19,713793,27.76,27.76
1954-04-20,713794,27.75,27.75
1954-04-21,713795,27.64,27.64
1954-04-22,713796,27.68,27.68
1954-04-23,713797,27.78,27.78
1954-04-26,713800,27.88,27.88
1954-04-27,713801,27.71,27.71
1954-04-28,713802,27.76,27.76
1954-04-29,713803,28.18,28.18
1954-04-30,713804,28.26,28.26
1954-05-03,713807,28.21,28.21
1954-05-04,713808,28.28,28.28
1954-05-05,713809,28.29,28.29
1954-05-06,713810,28.51,28.51
1954-05-07,713811,28.65,28.65
1954-05-10,713814,28.62,28.62
1954-05-11,713815,28.49,28.49
1954-05-12,713816,28.72,28.72
1954-05-13,713817,28.56,28.56
1954-05-14,713818,28.8,28.8
1954-05-17,713821,28.84,28.84
1954-05-18,713822,28.85,28.85
1954-05-19,713823,28.72,28.72
1954-05-20,713824,28.82,28.82
1954-05-21,713825,28.99,28.99
1954-05-24,713828,29,29
1954-05-25,713829,28.93,28.93
1954-05-26,713830,29.17,29.17
1954-05-27,713831,29.05,29.05
1954-05-28,713832,29.19,29.19
1954-06-01,713836,29.19,29.19
1954-06-02,713837,29.16,29.16
1954-06-03,713838,29.15,29.15
1954-06-04,713839,29.1,29.1
1954-06-07,713842,28.99,28.99
1954-06-08,713843,28.34,28.34
1954-06-09,713844,28.15,28.15
1954-06-10,713845,28.34,28.34
1954-06-11,713846,28.58,28.58
1954-06-14,713849,28.62,28.62
1954-06-15,713850,28.83,28.83
1954-06-16,713851,29.04,29.04
1954-06-17,713852,28.96,28.96
1954-06-18,713853,29.04,29.04
1954-06-21,713856,29.06,29.06
1954-06-22,713857,29.08,29.08
1954-06-23,713858,29.13,29.13
1954-06-24,713859,29.26,29.26
1954-06-25,713860,29.2,29.2
1954-06-28,713863,29.28,29.28
1954-06-29,713864,29.43,29.43
1954-06-30,713865,29.21,29.21
1954-07-01,713866,29.21,29.21
1954-07-02,713867,29.59,29.59
1954-07-06,713871,29.92,29.92
1954-07-07,713872,29.94,29.94
1954-07-08,713873,29.94,29.94
1954-07-09,713874,30.14,30.14
1954-07-12,713877,30.12,30.12
1954-07-13,713878,30.02,30.02
1954-07-14,713879,30.09,30.09
1954-07-15,713880,30.19,30.19
1954-07-16,713881,30.06,30.06
1954-07-19,713884,29.98,29.98
1954-07-20,713885,29.84,29.84
1954-07-21,713886,30.03,30.03
1954-07-22,713887,30.27,30.27
1954-07-23,713888,30.31,30.31
1954-07-26,713891,30.34,30.34
1954-07-27,713892,30.52,30.52
1954-07-28,713893,30.58,30.58
1954-07-29,713894,30.69,30.69
1954-07-30,713895,30.88,30.88
1954-08-02,713898,30.99,30.99
1954-08-03,713899,30.93,30.93
1954-08-04,713900,30.9,30.9
1954-08-05,713901,30.77,30.77
1954-08-06,713902,30.38,30.38
1954-08-09,713905,30.12,30.12
1954-08-10,713906,30.37,30.37
1954-08-11,713907,30.72,30.72
1954-08-12,713908,30.59,30.59
1954-08-13,713909,30.72,30.72
1954-08-16,713912,31.05,31.05
1954-08-17,713913,31.12,31.12
1954-08-18,713914,31.09,31.09
1954-08-19,713915,31.16,31.16
1954-08-20,713916,31.21,31.21
1954-08-23,713919,31,31
1954-08-24,713920,30.87,30.87
1954-08-25,713921,30.65,30.65
1954-08-26,713922,30.57,30.57
1954-08-27,713923,30.66,30.66
1954-08-30,713926,30.35,30.35
1954-08-31,713927,29.83,29.83
1954-09-01,713928,30.04,30.04
1954-09-02,713929,30.27,30.27
1954-09-03,713930,30.5,30.5
1954-09-07,713934,30.66,30.66
1954-09-08,713935,30.68,30.68
1954-09-09,713936,30.73,30.73
1954-09-10,713937,30.84,30.84
1954-09-13,713940,31.12,31.12
1954-09-14,713941,31.28,31.28
1954-09-15,713942,31.29,31.29
1954-09-16,713943,31.46,31.46
1954-09-17,713944,31.71,31.71
1954-09-20,713947,31.57,31.57
1954-09-21,713948,31.79,31.79
1954-09-22,713949,32,32
1954-09-23,713950,32.18,32.18
1954-09-24,713951,32.4,32.4
1954-09-27,713954,32.53,32.53
1954-09-28,713955,32.69,32.69
1954-09-29,713956,32.5,32.5
1954-09-30,713957,32.31,32.31
1954-10-01,713958,32.29,32.29
1954-10-04,713961,32.47,32.47
1954-10-05,713962,32.63,32.63
1954-10-06,713963,32.76,32.76
1954-10-07,713964,32.69,32.69
1954-10-08,713965,32.67,32.67
1954-10-11,713968,32.41,32.41
1954-10-12,713969,32.28,32.28
1954-10-13,713970,32.27,32.27
1954-10-14,713971,31.88,31.88
1954-10-15,713972,31.71,31.71
1954-10-18,713975,31.83,31.83
1954-10-19,713976,31.91,31.91
1954-10-20,713977,32.17,32.17
1954-10-21,713978,32.13,32.13
1954-10-22,713979,32.13,32.13
1954-10-25,713982,31.96,31.96
1954-10-26,713983,31.94,31.94
1954-10-27,713984,32.02,32.02
1954-10-28,713985,31.88,31.88
1954-10-29,713986,31.68,31.68
1954-11-01,713989,31.79,31.79
1954-11-03,713991,32.44,32.44
1954-11-04,713992,32.82,32.82
1954-11-05,713993,32.71,32.71
1954-11-08,713996,33.02,33.02
1954-11-09,713997,33.15,33.15
1954-11-10,713998,33.18,33.18
1954-11-11,713999,33.47,33.47
1954-11-12,714000,33.54,33.54
1954-11-15,714003,33.47,33.47
1954-11-16,714004,33.57,33.57
1954-11-17,714005,33.63,33.63
1954-11-18,714006,33.44,33.44
1954-11-19,714007,33.45,33.45
1954-11-22,714010,33.58,33.58
1954-11-23,714011,34.03,34.03
1954-11-24,714012,34.22,34.22
1954-11-26,714014,34.55,34.55
1954-11-29,714017,34.54,34.54
1954-11-30,714018,34.24,34.24
1954-12-01,714019,33.99,33.99
1954-12-02,714020,34.18,34.18
1954-12-03,714021,34.49,34.49
1954-12-06,714024,34.76,34.76
1954-12-07,714025,34.92,34.92
1954-12-08,714026,34.86,34.86
1954-12-09,714027,34.69,34.69
1954-12-10,714028,34.56,34.56
1954-12-13,714031,34.59,34.59
1954-12-14,714032,34.35,34.35
1954-12-15,714033,34.56,34.56
1954-12-16,714034,34.93,34.93
1954-12-17,714035,35.92,35.92
1954-12-20,714038,35.33,35.33
1954-12-21,714039,35.38,35.38
1954-12-22,714040,35.34,35.34
1954-12-23,714041,35.37,35.37
1954-12-27,714045,35.07,35.07
1954-12-28,714046,35.43,35.43
1954-12-29,714047,35.74,35.74
1954-12-30,714048,35.74,35.74
1954-12-31,714049,35.98,35.98
1955-01-03,714052,36.75,36.75
1955-01-04,714053,36.42,36.42
1955-01-05,714054,35.52,35.52
1955-01-06,714055,35.04,35.04
1955-01-07,714056,35.33,35.33
1955-01-10,714059,35.79,35.79
1955-01-11,714060,35.68,35.68
1955-01-12,714061,35.58,35.58
1955-01-13,714062,35.43,35.43
1955-01-14,714063,35.28,35.28
1955-01-17,714066,34.58,34.58
1955-01-18,714067,34.8,34.8
1955-01-19,714068,34.96,34.96
1955-01-20,714069,35.13,35.13
1955-01-21,714070,35.44,35.44
1955-01-24,714073,35.52,35.52
1955-01-25,714074,35.51,35.51
1955-01-26,714075,35.95,35.95
1955-01-27,714076,35.99,35.99
1955-01-28,714077,36.19,36.19
1955-01-31,714080,36.63,36.63
1955-02-01,714081,36.72,36.72
1955-02-02,714082,36.61,36.61
1955-02-03,714083,36.44,36.44
1955-02-04,714084,36.96,36.96
1955-02-07,714087,36.96,36.96
1955-02-08,714088,36.46,36.46
1955-02-09,714089,36.75,36.75
1955-02-10,714090,37.08,37.08
1955-02-11,714091,37.15,37.15
1955-02-14,714094,36.89,36.89
1955-02-15,714095,36.89,36.89
1955-02-16,714096,36.77,36.77
1955-02-17,714097,36.84,36.84
1955-02-18,714098,36.89,36.89
1955-02-21,714101,36.85,36.85
1955-02-23,714103,36.82,36.82
1955-02-24,714104,36.62,36.62
1955-02-25,714105,36.57,36.57
1955-02-28,714108,36.76,36.76
1955-03-01,714109,36.83,36.83
1955-03-02,714110,37.15,37.15
1955-03-03,714111,37.29,37.29
1955-03-04,714112,37.52,37.52
1955-03-07,714115,37.28,37.28
1955-03-08,714116,36.58,36.58
1955-03-09,714117,36.22,36.22
1955-03-10,714118,36.45,36.45
1955-03-11,714119,35.82,35.82
1955-03-14,714122,34.96,34.96
1955-03-15,714123,35.71,35.71
1955-03-16,714124,35.98,35.98
1955-03-17,714125,36.12,36.12
1955-03-18,714126,36.18,36.18
1955-03-21,714129,35.95,35.95
1955-03-22,714130,36.17,36.17
1955-03-23,714131,36.64,36.64
1955-03-24,714132,36.93,36.93
1955-03-25,714133,36.96,36.96
1955-03-28,714136,36.83,36.83
1955-03-29,714137,36.85,36.85
1955-03-30,714138,36.52,36.52
1955-03-31,714139,36.58,36.58
1955-04-01,714140,36.95,36.95
1955-04-04,714143,36.83,36.83
1955-04-05,714144,36.98,36.98
1955-04-06,714145,37.17,37.17
1955-04-07,714146,37.34,37.34
1955-04-11,714150,37.44,37.44
1955-04-12,714151,37.66,37.66
1955-04-13,714152,37.71,37.71
1955-04-14,714153,37.79,37.79
1955-04-15,714154,37.96,37.96
1955-04-18,714157,38.27,38.27
1955-04-19,714158,38.22,38.22
1955-04-20,714159,38.28,38.28
1955-04-21,714160,38.32,38.32
1955-04-22,714161,38.01,38.01
1955-04-25,714164,38.11,38.11
1955-04-26,714165,38.31,38.31
1955-04-27,714166,38.11,38.11
1955-04-28,714167,37.68,37.68
1955-04-29,714168,37.96,37.96
1955-05-02,714171,38.04,38.04
1955-05-03,714172,37.7,37.7
1955-05-04,714173,37.64,37.64
1955-05-05,714174,37.82,37.82
1955-05-06,714175,37.89,37.89
1955-05-09,714178,37.93,37.93
1955-05-10,714179,37.85,37.85
1955-05-11,714180,37.42,37.42
1955-05-12,714181,37.2,37.2
1955-05-13,714182,37.44,37.44
1955-05-16,714185,37.02,37.02
1955-05-17,714186,36.97,36.97
1955-05-18,714187,37.28,37.28
1955-05-19,714188,37.49,37.49
1955-05-20,714189,37.74,37.74
1955-05-23,714192,37.48,37.48
1955-05-24,714193,37.46,37.46
1955-05-25,714194,37.6,37.6
1955-05-26,714195,37.85,37.85
1955-05-27,714196,37.93,37.93
1955-05-31,714200,37.91,37.91
1955-06-01,714201,37.96,37.96
1955-06-02,714202,38.01,38.01
1955-06-03,714203,38.37,38.37
1955-06-06,714206,39.69,39.69
1955-06-07,714207,39.96,39.96
1955-06-08,714208,39.22,39.22
1955-06-09,714209,39.01,39.01
1955-06-10,714210,39.25,39.25
1955-06-13,714213,39.62,39.62
1955-06-14,714214,39.67,39.67
1955-06-15,714215,39.89,39.89
1955-06-16,714216,39.96,39.96
1955-06-17,714217,40.1,40.1
1955-06-20,714220,40.14,40.14
1955-06-21,714221,40.51,40.51
1955-06-22,714222,40.6,40.6
1955-06-23,714223,40.75,40.75
1955-06-24,714224,40.96,40.96
1955-06-27,714227,40.99,40.99
1955-06-28,714228,40.77,40.77
1955-06-29,714229,40.79,40.79
1955-06-30,714230,41.03,41.03
1955-07-01,714231,41.19,41.19
1955-07-05,714235,41.69,41.69
1955-07-06,714236,43.18,43.18
1955-07-07,714237,42.58,42.58
1955-07-08,714238,42.64,42.64
1955-07-11,714241,42.75,42.75
1955-07-12,714242,42.75,42.75
1955-07-13,714243,42.24,42.24
1955-07-14,714244,42.25,42.25
1955-07-15,714245,42.4,42.4
1955-07-18,714248,42.36,42.36
1955-07-19,714249,42.1,42.1
1955-07-20,714250,42.23,42.23
1955-07-21,714251,42.64,42.64
1955-07-22,714252,43,43
1955-07-25,714255,43.48,43.48
1955-07-26,714256,43.58,43.58
1955-07-27,714257,43.76,43.76
1955-07-28,714258,43.5,43.5
1955-07-29,714259,43.52,43.52
1955-08-01,714262,42.93,42.93
1955-08-02,714263,43.03,43.03
1955-08-03,714264,43.09,43.09
1955-08-04,714265,42.36,42.36
1955-08-05,714266,42.56,42.56
1955-08-08,714269,42.31,42.31
1955-08-09,714270,41.75,41.75
1955-08-10,714271,41.74,41.74
1955-08-11,714272,42.13,42.13
1955-08-12,714273,42.21,42.21
1955-08-15,714276,42.17,42.17
1955-08-16,714277,41.86,41.86
1955-08-17,714278,41.9,41.9
1955-08-18,714279,41.84,41.84
1955-08-19,714280,42.02,42.02
1955-08-22,714283,41.98,41.98
1955-08-23,714284,42.55,42.55
1955-08-24,714285,42.61,42.61
1955-08-25,714286,42.8,42.8
1955-08-26,714287,42.99,42.99
1955-08-29,714290,42.96,42.96
1955-08-30,714291,42.92,42.92
1955-08-31,714292,43.18,43.18
1955-09-01,714293,43.37,43.37
1955-09-02,714294,43.6,43.6
1955-09-06,714298,43.86,43.86
1955-09-07,714299,43.85,43.85
1955-09-08,714300,43.88,43.88
1955-09-09,714301,43.89,43.89
1955-09-12,714304,44.19,44.19
1955-09-13,714305,44.8,44.8
1955-09-14,714306,44.99,44.99
1955-09-15,714307,44.75,44.75
1955-09-16,714308,45.09,45.09
1955-09-19,714311,45.16,45.16
1955-09-20,714312,45.13,45.13
1955-09-21,714313,45.39,45.39
1955-09-22,714314,45.39,45.39
1955-09-23,714315,45.63,45.63
1955-09-26,714318,42.61,42.61
1955-09-27,714319,43.58,43.58
1955-09-28,714320,44.31,44.31
1955-09-29,714321,44.03,44.03
1955-09-30,714322,43.67,43.67
1955-10-03,714325,42.49,42.49
1955-10-04,714326,42.82,42.82
1955-10-05,714327,42.99,42.99
1955-10-06,714328,42.7,42.7
1955-10-07,714329,42.38,42.38
1955-10-10,714332,41.15,41.15
1955-10-11,714333,40.8,40.8
1955-10-12,714334,41.52,41.52
1955-10-13,714335,41.39,41.39
1955-10-14,714336,41.22,41.22
1955-10-17,714339,41.35,41.35
1955-10-18,714340,41.65,41.65
1955-10-19,714341,42.07,42.07
1955-10-20,714342,42.59,42.59
1955-10-21,714343,42.59,42.59
1955-10-24,714346,42.91,42.91
1955-10-25,714347,42.63,42.63
1955-10-26,714348,42.29,42.29
1955-10-27,714349,42.34,42.34
1955-10-28,714350,42.37,42.37
1955-10-31,714353,42.34,42.34
1955-11-01,714354,42.28,42.28
1955-11-02,714355,42.35,42.35
1955-11-03,714356,43.24,43.24
1955-11-04,714357,43.96,43.96
1955-11-07,714360,44.15,44.15
1955-11-09,714362,44.61,44.61
1955-11-10,714363,44.72,44.72
1955-11-11,714364,45.24,45.24
1955-11-14,714367,46.41,46.41
1955-11-15,714368,46.21,46.21
1955-11-16,714369,45.91,45.91
1955-11-17,714370,45.59,45.59
1955-11-18,714371,45.54,45.54
1955-11-21,714374,45.22,45.22
1955-11-22,714375,45.66,45.66
1955-11-23,714376,45.72,45.72
1955-11-25,714378,45.68,45.68
1955-11-28,714381,45.38,45.38
1955-11-29,714382,45.56,45.56
1955-11-30,714383,45.51,45.51
1955-12-01,714384,45.35,45.35
1955-12-02,714385,45.44,45.44
1955-12-05,714388,45.7,45.7
1955-12-06,714389,45.7,45.7
1955-12-07,714390,45.55,45.55
1955-12-08,714391,45.82,45.82
1955-12-09,714392,45.89,45.89
1955-12-12,714395,45.42,45.42
1955-12-13,714396,45.45,45.45
1955-12-14,714397,45.07,45.07
1955-12-15,714398,45.06,45.06
1955-12-16,714399,45.13,45.13
1955-12-19,714402,45.02,45.02
1955-12-20,714403,44.95,44.95
1955-12-21,714404,45.84,45.84
1955-12-22,714405,45.41,45.41
1955-12-23,714406,45.5,45.5
1955-12-27,714410,45.22,45.22
1955-12-28,714411,45.05,45.05
1955-12-29,714412,45.15,45.15
1955-12-30,714413,45.48,45.48
1956-01-03,714417,45.16,45.16
1956-01-04,714418,45,45
1956-01-05,714419,44.95,44.95
1956-01-06,714420,45.14,45.14
1956-01-09,714423,44.51,44.51
1956-01-10,714424,44.16,44.16
1956-01-11,714425,44.38,44.38
