algo,ydate,probup,pctgain,holding_period
ab,2012-03-08,0.520978394106687,2.6900,1week
ab,2012-03-09,0.505517030403752,2.4300,1week
ab,2012-03-12,0.496710056247294,2.8200,1week
ab,2012-03-13,0.476919303562848,0.6900,1week
ab,2012-03-14,0.472076279202257,0.6200,1week
ab,2012-03-15,0.493325888635065,-0.7000,1week
ab,2012-03-16,0.504663317001237,-0.5000,1week
ab,2012-03-19,0.506945896845283,0.4800,1week
ab,2012-03-20,0.544883647725853,0.5000,1week
ab,2012-03-21,0.544032384634768,0.1900,1week
ab,2012-03-22,0.541987161799205,0.7500,1week
ab,2012-03-23,0.546482740857846,0.8100,1week
ab,2012-03-26,0.559480245834615,0.1800,1week
ab,2012-03-27,0.526862236732386,0.0600,1week
ab,2012-03-28,0.529076390812911,-0.4700,1week
ab,2012-03-29,0.516601707141736,-0.3700,1week
ab,2012-03-30,0.514577692880818,-1.8700,1week
ab,2012-04-02,0.531613807888994,-4.2600,1week
ab,2012-04-03,0.510776934503807,-3.1600,1week
ab,2012-04-04,0.518735483435791,-0.8100,1week
ab,2012-04-05,0.537692383000077,-1.9900,1week
ab,2012-04-09,0.540697324539695,-0.9100,1week
ab,2012-04-10,0.566969161219843,2.3700,1week
ab,2012-04-11,0.558929159520644,1.2000,1week
ab,2012-04-12,0.521241307692832,-0.7700,1week
ab,2012-04-13,0.517919502993107,0.6000,1week
ab,2012-04-16,0.520497982312772,-0.1900,1week
ab,2012-04-17,0.482870437018374,-1.3500,1week
ab,2012-04-18,0.476734206301354,0.4000,1week
ab,2012-04-19,0.51528233063685,1.6700,1week
ab,2012-04-20,0.51318844357881,1.8000,1week
ab,2012-04-23,0.519682909175068,2.2700,1week
ab,2012-04-24,0.54219278685749,2.4700,1week
ab,2012-04-25,0.51490689229281,0.8400,1week
ab,2012-04-26,0.496043347695521,-0.6000,1week
ab,2012-04-27,0.507391908610519,-2.4400,1week
ab,2012-04-30,0.494128214564643,-2.0300,1week
ab,2012-05-01,0.505344946554744,-2.9900,1week
ab,2012-05-02,0.507320269385138,-3.4000,1week
ab,2012-05-03,0.534785121009943,-2.4100,1week
ab,2012-05-04,0.552486130713654,-1.1500,1week
ab,2012-05-07,0.576045156171482,-2.2800,1week
ab,2012-05-08,0.567565230714825,-2.4200,1week
ab,2012-05-09,0.54901122893099,-2.2000,1week
ab,2012-05-10,0.533049344244212,-3.9100,1week
ab,2012-05-11,0.497651549046267,-4.3000,1week
ab,2012-05-14,0.516199833254761,-1.6700,1week
ab,2012-05-15,0.523107838882692,-1.0500,1week
ab,2012-05-16,0.512203260922099,-0.4500,1week
ab,2012-05-17,0.52859521416136,1.2100,1week
ab,2012-05-18,0.552461734522985,1.7400,1week
ab,2012-05-21,0.509965929381641,1.2500,1week
ab,2012-05-22,0.491624408802887,-0.2500,1week
ab,2012-05-23,0.51222472132779,-0.6500,1week
ab,2012-05-24,0.484224953980853,-3.2300,1week
ab,2012-05-25,0.484139247747515,-3.0100,1week
ab,2012-05-29,0.514504212283792,-3.5200,1week
ab,2012-05-30,0.525850717753563,0.1400,1week
ab,2012-05-31,0.539280952604983,0.3600,1week
ab,2012-06-01,0.581720587315306,3.7300,1week
ab,2012-06-04,0.57187110765334,2.4100,1week
ab,2012-06-05,0.573818018616704,3.0100,1week
ab,2012-06-06,0.518653460602746,-0.0200,1week
ab,2012-06-07,0.492214322934523,1.0700,1week
ab,2012-06-08,0.451617862202073,1.3000,1week
ab,2012-06-11,0.466450127174876,2.7400,1week
ab,2012-06-12,0.455256935315583,2.5500,1week
ab,2012-06-13,0.48234151811442,3.1000,1week
ab,2012-06-14,0.487571276390755,-0.2700,1week
ab,2012-06-15,0.496435499301701,-0.5800,1week
ab,2012-06-18,0.482522978619375,-2.3100,1week
ab,2012-06-19,0.48330110595211,-2.8000,1week
ab,2012-06-20,0.448060754997305,-1.7600,1week
ab,2012-06-21,0.513817027017056,0.2700,1week
ab,2012-06-22,0.511315654502975,2.0300,1week
ab,2012-06-25,0.520726871709794,3.9400,1week
ab,2012-06-26,0.534222397385852,4.0900,1week
ab,2012-06-27,0.517929894332415,2.6800,1week
ab,2012-06-28,0.467094597195205,1.9300,1week
ab,2012-06-29,0.463128553928316,-0.7100,1week
ab,2012-07-02,0.417478278735989,-1.7600,1week
ab,2012-07-03,0.413622039492573,-2.3700,1week
ab,2012-07-05,0.430087719849464,-2.4000,1week
ab,2012-07-06,0.464786582765432,0.1600,1week
ab,2012-07-09,0.502336987209797,0.0900,1week
ab,2012-07-10,0.518069922682932,1.6500,1week
ab,2012-07-11,0.53088279597954,2.3400,1week
ab,2012-07-12,0.516707188916241,3.1300,1week
ab,2012-07-13,0.504340058377099,0.4300,1week
ab,2012-07-16,0.472066463712891,-0.2300,1week
ab,2012-07-17,0.466380322214134,-1.8600,1week
ab,2012-07-18,0.459167358891087,-2.5400,1week
ab,2012-07-19,0.453802396032025,-1.2000,1week
ab,2012-07-20,0.476949746159658,1.7100,1week
ab,2012-07-23,0.518323365692743,2.5800,1week
ab,2012-07-24,0.540815000291255,3.0600,1week
ab,2012-07-25,0.550333238038615,2.8000,1week
ab,2012-07-26,0.521621325635958,0.3700,1week
ab,2012-07-27,0.488146189755213,0.3600,1week
ab,2012-07-30,0.464649406104793,0.6400,1week
ab,2012-07-31,0.465654719545185,1.6000,1week
ab,2012-08-01,0.467746146325249,1.9600,1week
ab,2012-08-02,0.503273106842818,2.7700,1week
ab,2012-08-03,0.519359928322633,1.0700,1week
ab,2012-08-06,0.516956719735747,0.7100,1week
ab,2012-08-07,0.509812316039199,0.1800,1week
ab,2012-08-08,0.510507748461424,0.2400,1week
ab,2012-08-09,0.469240425979755,0.9100,1week
ab,2012-08-10,0.488933648597034,0.8700,1week
ab,2012-08-13,0.502120662666841,1.0000,1week
ab,2012-08-14,0.503954200437246,0.6600,1week
ab,2012-08-15,0.507811613465714,0.5700,1week
ab,2012-08-16,0.504642190410034,-0.9500,1week
ab,2012-08-17,0.479320898066268,-0.5000,1week
ab,2012-08-20,0.48132667219268,-0.5400,1week
ab,2012-08-21,0.477685942456226,-0.2700,1week
ab,2012-08-22,0.483400320077535,-0.2100,1week
ab,2012-08-23,0.50318823339808,-0.1900,1week
ab,2012-08-24,0.505466458543849,-0.3200,1week
ab,2012-08-27,0.502993637460665,-0.3900,1week
ab,2012-08-28,0.505837260565104,-0.4200,1week
ab,2012-08-29,0.51006595791741,1.5300,1week
ab,2012-08-30,0.506449855447655,2.7500,1week
ab,2012-08-31,0.516469643638549,1.6000,1week
ab,2012-09-04,0.510994986931467,2.0400,1week
ab,2012-09-05,0.526023877207984,2.3600,1week
ab,2012-09-06,0.485908620878034,1.9500,1week
ab,2012-09-07,0.455750054177071,1.9400,1week
ab,2012-09-10,0.495864654456195,2.2500,1week
ab,2012-09-11,0.488198672894001,1.8000,1week
ab,2012-09-12,0.471960317508335,1.7000,1week
ab,2012-09-13,0.502866070378019,0.0200,1week
ab,2012-09-14,0.510667258192354,-0.3800,1week
ab,2012-09-17,0.498744465861865,-0.2900,1week
ab,2012-09-18,0.509302914049596,-1.2100,1week
ab,2012-09-19,0.511124347096679,-1.9000,1week
ab,2012-09-20,0.499414437396731,-0.9000,1week
ab,2012-09-21,0.517444532437949,-1.3300,1week
ab,2012-09-24,0.522015109421227,-0.8500,1week
ab,2012-09-25,0.520421332017461,0.2900,1week
ab,2012-09-26,0.552717197418983,1.2300,1week
ab,2012-09-27,0.508082533336865,0.9800,1week
ab,2012-09-28,0.488576272298726,1.4100,1week
ab,2012-10-01,0.4942657757904,0.7900,1week
ab,2012-10-02,0.480141564937746,-0.3000,1week
ab,2012-10-03,0.468763823406673,-1.2700,1week
ab,2012-10-04,0.498465950521795,-1.9500,1week
ab,2012-10-05,0.491111225374275,-2.2100,1week
ab,2012-10-08,0.491133882901484,-1.0800,1week
ab,2012-10-09,0.518748129122143,0.9300,1week
ab,2012-10-10,0.541604637212341,1.9800,1week
ab,2012-10-11,0.546839068902357,1.7100,1week
ab,2012-10-12,0.549304558350218,0.3200,1week
ab,2012-10-15,0.532861134853514,-0.4400,1week
ab,2012-10-16,0.506048944750846,-2.8700,1week
ab,2012-10-17,0.501623845732066,-3.5700,1week
ab,2012-10-18,0.501298066581842,-3.0400,1week
ab,2012-10-19,0.523595198331794,-1.4800,1week
ab,2012-10-22,0.55052159869224,-1.5100,1week
ab,2012-10-23,0.575659289161376,1.0200,1week
ab,2012-10-24,0.597321546681144,0.3900,1week
ab,2012-10-25,0.602425928734489,0.3000,1week
ab,2012-10-26,0.554906927950345,1.1700,1week
ab,2012-10-31,0.550625182976275,-1.2500,1week
ab,2012-11-01,0.523765909141011,-3.5100,1week
ab,2012-11-02,0.518606869781806,-2.4300,1week
ab,2012-11-05,0.545162760109752,-2.6300,1week
ab,2012-11-06,0.552937132448872,-3.7700,1week
ab,2012-11-07,0.546862738651873,-2.8000,1week
ab,2012-11-08,0.609511641062852,-1.7600,1week
ab,2012-11-09,0.587231463233054,-1.4500,1week
ab,2012-11-12,0.569198398409994,0.5000,1week
ab,2012-11-13,0.584416319049406,0.9700,1week
ab,2012-11-14,0.580053949315329,2.6200,1week
ab,2012-11-15,0.578358116524669,4.1200,1week
ab,2012-11-16,0.581400132422943,3.4100,1week
ab,2012-11-19,0.556630767159077,0.8700,1week
ab,2012-11-20,0.520164501348729,1.5900,1week
ab,2012-11-21,0.521544009568953,1.7900,1week
ab,2012-11-23,0.509263725676983,0.5000,1week
ab,2012-11-26,0.488963071633739,0.2300,1week
ab,2012-11-27,0.533542215479059,0.5800,1week
ab,2012-11-28,0.537481224910652,-0.0500,1week
ab,2012-11-29,0.568977065360461,-0.1400,1week
ab,2012-11-30,0.568823626105909,0.1300,1week
ab,2012-12-03,0.565181473235643,0.6400,1week
ab,2012-12-04,0.550309281944342,1.4800,1week
ab,2012-12-05,0.561057416194991,1.3600,1week
ab,2012-12-06,0.551425243757003,0.3900,1week
ab,2012-12-07,0.530231145918078,-0.3200,1week
ab,2012-12-10,0.521748148228819,0.8300,1week
ab,2012-12-11,0.524422090870726,1.3300,1week
ab,2012-12-12,0.513094252603879,0.5100,1week
ab,2012-12-13,0.515463214036409,1.7100,1week
ab,2012-12-14,0.530914352078362,1.1700,1week
ab,2012-12-17,0.534898045405028,-0.2600,1week
ab,2012-12-18,0.530918688506382,-1.8600,1week
ab,2012-12-19,0.540800608406202,-1.2300,1week
ab,2012-12-20,0.537137598008392,-2.8600,1week
ab,2012-12-21,0.536486414948717,-0.2800,1week
ab,2012-12-24,0.566722493234729,2.5100,1week
ab,2012-12-26,0.575201597633339,2.7800,1week
ab,2012-12-27,0.54634820260534,3.4100,1week
ab,2012-12-28,0.5916645898647,4.2400,1week
ab,2012-12-31,0.56516220030492,2.1700,1week
ab,2013-01-02,0.525109889762678,-0.1000,1week
ab,2013-01-03,0.480224613836591,0.8700,1week
ab,2013-01-04,0.496628694884789,0.3800,1week
ab,2013-01-07,0.47346476417556,0.6000,1week
ab,2013-01-08,0.511821667198416,1.0400,1week
ab,2013-01-09,0.557196086103968,0.7900,1week
ab,2013-01-10,0.55038399882574,0.6000,1week
ab,2013-01-11,0.554574625041604,0.9500,1week
ab,2013-01-14,0.54037283127145,1.4900,1week
ab,2013-01-15,0.537138991967921,1.5300,1week
ab,2013-01-16,0.499824917558126,1.5100,1week
ab,2013-01-17,0.517057155735755,1.4900,1week
ab,2013-01-18,0.505575871654353,0.9600,1week
ab,2013-01-22,0.518338166914624,1.0200,1week
ab,2013-01-23,0.506712378069324,0.4800,1week
ab,2013-01-24,0.503758110382761,0.2200,1week
ab,2013-01-25,0.515412462402975,0.6800,1week
ab,2013-01-28,0.51894765917449,-0.3000,1week
ab,2013-01-29,0.509291148454127,0.2300,1week
ab,2013-01-30,0.532613919982039,0.6800,1week
ab,2013-01-31,0.523166312100966,0.7500,1week
ab,2013-02-01,0.523379237594639,0.3100,1week
ab,2013-02-04,0.523504533481527,1.4200,1week
ab,2013-02-05,0.524874247354118,0.5400,1week
ab,2013-02-06,0.511509581316847,0.5400,1week
ab,2013-02-07,0.527649772005707,0.7900,1week
ab,2013-02-08,0.51777023606397,0.1200,1week
ab,2013-02-11,0.493987169734448,0.9200,1week
ab,2013-02-12,0.511787433024859,-0.4900,1week
ab,2013-02-13,0.509586786004916,-1.1800,1week
ab,2013-02-14,0.509149301259549,-0.3800,1week
ab,2013-02-15,0.516328289599632,-2.1000,1week
ab,2013-02-19,0.519908717705008,-2.2200,1week
ab,2013-02-20,0.514010590445548,0.2700,1week
ab,2013-02-21,0.534345973883222,0.8200,1week
ab,2013-02-22,0.529467466542785,0.1700,1week
ab,2013-02-25,0.532767798193932,2.5100,1week
ab,2013-02-26,0.554024482502916,2.8600,1week
ab,2013-02-27,0.521817672711832,1.6800,1week
ab,2013-02-28,0.498862273525982,1.9500,1week
ab,2013-03-01,0.526340025513718,2.1700,1week
ab,2013-03-04,0.494643474365388,2.0300,1week
ab,2013-03-05,0.486759267261042,0.8200,1week
ab,2013-03-06,0.518790346011907,0.8500,1week
ab,2013-03-07,0.523629754495677,1.2300,1week
ab,2013-03-08,0.516597366070884,0.6100,1week
ab,2013-03-11,0.539874765474448,-0.2600,1week
ab,2013-03-12,0.535488130510749,-0.2700,1week
ab,2013-03-13,0.523466080719058,0.2700,1week
ab,2013-03-14,0.540852427071897,-1.1100,1week
ab,2013-03-15,0.544764386214637,-0.2400,1week
ab,2013-03-18,0.546583262138931,-0.0300,1week
ab,2013-03-19,0.52275151613614,1.0000,1week
ab,2013-03-20,0.509753884520721,0.2700,1week
ab,2013-03-21,0.520230899007915,1.5100,1week
ab,2013-03-22,0.51143055370883,0.3400,1week
ab,2013-03-25,0.496451793170918,1.2000,1week
ab,2013-03-26,0.508063330468808,-0.6400,1week
ab,2013-03-27,0.516195947864551,-0.1800,1week
ab,2013-03-28,0.498110278986156,-1.0100,1week
ab,2013-04-01,0.490583054639963,0.0600,1week
ab,2013-04-02,0.495028683124209,-0.1000,1week
ab,2013-04-03,0.509652562392024,2.1900,1week
ab,2013-04-04,0.503443457173977,2.1400,1week
ab,2013-04-05,0.523554765591108,2.2900,1week
ab,2013-04-08,0.503710584613771,-0.6900,1week
ab,2013-04-09,0.513064242974461,0.3800,1week
ab,2013-04-10,0.488192838143145,-2.2500,1week
ab,2013-04-11,0.493159678260084,-3.2500,1week
ab,2013-04-12,0.492077708249098,-2.1100,1week
ab,2013-04-15,0.519306941491029,0.6500,1week
ab,2013-04-16,0.506425552785709,0.2700,1week
ab,2013-04-17,0.560952380175709,1.7300,1week
ab,2013-04-18,0.575462357390196,2.8200,1week
ab,2013-04-19,0.564210661084696,1.7400,1week
ab,2013-04-22,0.505779561743628,1.9900,1week
ab,2013-04-23,0.492871573872349,1.1900,1week
ab,2013-04-24,0.476674574097735,0.2500,1week
ab,2013-04-25,0.458505907179826,0.7800,1week
ab,2013-04-26,0.485723258424916,2.0300,1week
ab,2013-04-29,0.488841333006306,1.5000,1week
ab,2013-04-30,0.489373004590894,1.7800,1week
ab,2013-05-01,0.53016294993032,3.1600,1week
ab,2013-05-02,0.51773345038549,1.8200,1week
ab,2013-05-03,0.508978274001675,1.1900,1week
ab,2013-05-06,0.508087708856746,1.0100,1week
ab,2013-05-07,0.501981720024725,1.5000,1week
ab,2013-05-08,0.481157557674671,1.6000,1week
ab,2013-05-09,0.489643769455477,1.4600,1week
ab,2013-05-10,0.497311393968264,2.0700,1week
ab,2013-05-13,0.498708144443683,1.9900,1week
ab,2013-05-14,0.497187090195976,1.1400,1week
ab,2013-05-15,0.50151263603111,-0.2100,1week
ab,2013-05-16,0.480412972139743,0.0000,1week
ab,2013-05-17,0.474326952278467,-1.0700,1week
ab,2013-05-20,0.46797989490511,-0.3700,1week
ab,2013-05-21,0.467191738327124,-1.2500,1week
ab,2013-05-22,0.503272684901423,-0.0600,1week
ab,2013-05-23,0.485976761924556,-1.2000,1week
ab,2013-05-24,0.495125560455299,-0.5600,1week
ab,2013-05-28,0.491541113172609,-1.7300,1week
ab,2013-05-29,0.468231359150984,-2.3900,1week
ab,2013-05-30,0.463203310684785,-1.9300,1week
ab,2013-05-31,0.461990375595346,0.7800,1week
ab,2013-06-03,0.453044633777787,0.1500,1week
ab,2013-06-04,0.468057316691192,-0.3200,1week
ab,2013-06-05,0.492001655738401,0.2200,1week
ab,2013-06-06,0.48664458940542,0.8500,1week
ab,2013-06-07,0.456357031994197,-1.0100,1week
ab,2013-06-10,0.454174165005133,-0.2300,1week
ab,2013-06-11,0.45119360863591,1.5800,1week
ab,2013-06-12,0.461798091548552,1.0200,1week
ab,2013-06-13,0.436664769542109,-2.9400,1week
ab,2013-06-14,0.461768962618987,-2.1100,1week
ab,2013-06-17,0.460925431944602,-4.0200,1week
ab,2013-06-18,0.436016853853101,-3.8600,1week
ab,2013-06-19,0.45397526836364,-1.5800,1week
ab,2013-06-20,0.529164353796289,1.5700,1week
ab,2013-06-21,0.515379521240267,0.8700,1week
ab,2013-06-24,0.532060536549391,2.6600,1week
ab,2013-06-25,0.549121739567608,1.6400,1week
ab,2013-06-26,0.517083320523662,0.7600,1week
ab,2013-06-27,0.453426973502321,1.1600,1week
ab,2013-06-28,0.467647937464303,2.1300,1week
ab,2013-07-01,0.4465965088738,2.3100,1week
ab,2013-07-02,0.448771113226476,2.3900,1week
ab,2013-07-03,0.47906235112765,3.6900,1week
ab,2013-07-05,0.504520309435546,2.9600,1week
ab,2013-07-08,0.481868430491618,2.5600,1week
ab,2013-07-09,0.494563130348934,1.4500,1week
ab,2013-07-10,0.479593297495661,1.7100,1week
ab,2013-07-11,0.438272408664355,0.8600,1week
ab,2013-07-12,0.454867875856086,0.7100,1week
ab,2013-07-15,0.471859255116701,0.7700,1week
ab,2013-07-16,0.486948767603771,0.9600,1week
ab,2013-07-17,0.507861408962728,0.3000,1week
ab,2013-07-18,0.499216002625716,0.0500,1week
ab,2013-07-19,0.483019773628547,-0.0300,1week
ab,2013-07-22,0.481176348796418,-0.6000,1week
ab,2013-07-23,0.4615731946317,-0.3800,1week
ab,2013-07-24,0.476984451088193,-0.0100,1week
ab,2013-07-25,0.472020659039914,0.9800,1week
ab,2013-07-26,0.467207484317222,1.0700,1week
ab,2013-07-29,0.468273528371662,1.2900,1week
ab,2013-07-30,0.474719002115077,0.6800,1week
ab,2013-07-31,0.465210597982174,0.3100,1week
ab,2013-08-01,0.447315665168116,-0.5500,1week
ab,2013-08-02,0.446181143074286,-1.0700,1week
ab,2013-08-05,0.438914404191829,-1.0400,1week
ab,2013-08-06,0.454395380643358,-0.1900,1week
ab,2013-08-07,0.46509075387158,-0.3300,1week
ab,2013-08-08,0.484249279936674,-2.1300,1week
ab,2013-08-09,0.487583866720514,-2.1000,1week
ab,2013-08-12,0.495881823045751,-2.5700,1week
ab,2013-08-13,0.494486009491252,-2.4700,1week
ab,2013-08-14,0.497067927979903,-2.5300,1week
ab,2013-08-15,0.512616696231484,-0.2600,1week
ab,2013-08-16,0.496965584773393,0.4600,1week
ab,2013-08-19,0.50179018143732,0.6500,1week
ab,2013-08-20,0.503253414341687,-1.3200,1week
ab,2013-08-21,0.499975933917102,-0.4800,1week
ab,2013-08-22,0.484672181533379,-1.1300,1week
ab,2013-08-23,0.476103673594834,-1.8400,1week
ab,2013-08-26,0.470561017035595,-1.0300,1week
ab,2013-08-27,0.4898907977454,1.3900,1week
ab,2013-08-28,0.504305448523949,1.2300,1week
ab,2013-08-29,0.513303384645138,1.0400,1week
ab,2013-08-30,0.517902747937112,2.3700,1week
ab,2013-09-03,0.521474372219264,2.7000,1week
ab,2013-09-04,0.487834448600627,2.1800,1week
ab,2013-09-05,0.498926658782227,1.7100,1week
ab,2013-09-06,0.501144953949473,1.9800,1week
ab,2013-09-09,0.483806286186779,1.5500,1week
ab,2013-09-10,0.48344849846634,1.2300,1week
ab,2013-09-11,0.506274418265802,2.1500,1week
ab,2013-09-12,0.504644100334711,2.3100,1week
ab,2013-09-13,0.501614188667967,1.3000,1week
ab,2013-09-16,0.511629635973758,0.2500,1week
ab,2013-09-17,0.495786517202793,-0.4300,1week
ab,2013-09-18,0.48401933797163,-1.9000,1week
ab,2013-09-19,0.469151142050396,-1.3700,1week
ab,2013-09-20,0.488875709830528,-1.0600,1week
ab,2013-09-23,0.497536433590015,-1.1900,1week
ab,2013-09-24,0.50427139277892,-0.1400,1week
ab,2013-09-25,0.520965571886846,0.0600,1week
ab,2013-09-26,0.521442650438155,-1.1800,1week
ab,2013-09-27,0.502296960465732,-0.0700,1week
ab,2013-09-30,0.498517632780532,-0.3200,1week
ab,2013-10-01,0.486057809550188,-2.3300,1week
ab,2013-10-02,0.463918439553617,-2.2100,1week
ab,2013-10-03,0.483455312014558,0.8300,1week
ab,2013-10-04,0.482277405668121,0.7500,1week
ab,2013-10-07,0.492967460295307,2.0300,1week
ab,2013-10-08,0.534301913371854,2.5700,1week
ab,2013-10-09,0.525678125769247,3.9300,1week
ab,2013-10-10,0.495581517177708,2.4000,1week
ab,2013-10-11,0.482084071394964,2.4200,1week
ab,2013-10-14,0.471629100829585,2.0200,1week
ab,2013-10-15,0.447708616544397,3.3300,1week
ab,2013-10-16,0.442543341006402,1.4400,1week
ab,2013-10-17,0.474329606155727,1.0900,1week
ab,2013-10-18,0.465878099681487,0.8800,1week
ab,2013-10-21,0.488241607445935,1.0000,1week
ab,2013-10-22,0.468058306817494,0.9800,1week
ab,2013-10-23,0.49117190974523,0.9700,1week
ab,2013-10-24,0.506064662357786,0.2600,1week
ab,2013-10-25,0.504433251875567,0.1100,1week
ab,2013-10-28,0.482342634526473,0.3300,1week
ab,2013-10-29,0.498332547855437,-0.5100,1week
ab,2013-10-30,0.479318692033218,0.4100,1week
ab,2013-10-31,0.481950088736629,-0.5300,1week
ab,2013-11-01,0.485175804199951,0.5100,1week
ab,2013-11-04,0.486283679704612,0.2200,1week
ab,2013-11-05,0.483527950967932,0.2700,1week
ab,2013-11-06,0.475493403224315,0.6500,1week
ab,2013-11-07,0.484147874988216,2.4900,1week
ab,2013-11-08,0.470603784694272,1.5600,1week
ab,2013-11-11,0.461198260264616,1.1100,1week
ab,2013-11-12,0.465100607623252,1.1400,1week
ab,2013-11-13,0.463573239587894,-0.0400,1week
ab,2013-11-14,0.451058918729947,0.2900,1week
ab,2013-11-15,0.466136337020573,0.3700,1week
ab,2013-11-18,0.447745242742364,0.6100,1week
ab,2013-11-19,0.452451222750945,0.8300,1week
ab,2013-11-20,0.470780521694585,1.4500,1week
ab,2013-11-21,0.485714723278917,0.5500,1week
ab,2013-11-22,0.471048190633734,-0.2100,1week
ab,2013-11-25,0.461292877133084,-0.4100,1week
ab,2013-11-26,0.469101671952225,-0.5500,1week
ab,2013-11-27,0.457513387874817,-1.2300,1week
ab,2013-11-29,0.461526156761633,-0.0400,1week
ab,2013-12-02,0.473000275862739,0.4100,1week
ab,2013-12-03,0.478568899708066,0.4200,1week
ab,2013-12-04,0.477858740899146,-0.5900,1week
ab,2013-12-05,0.493150629542426,-0.5300,1week
ab,2013-12-06,0.475963684261142,-1.6500,1week
ab,2013-12-09,0.459791612274699,-1.2100,1week
ab,2013-12-10,0.474338395928419,-1.2000,1week
ab,2013-12-11,0.480378352833487,1.6000,1week
ab,2013-12-12,0.490054656836313,1.9200,1week
ab,2013-12-13,0.512644497064314,2.4200,1week
ab,2013-12-16,0.509413801720533,2.3200,1week
ab,2013-12-17,0.506459719154538,2.9400,1week
ab,2013-12-18,0.488170462111414,1.7300,1week
ab,2013-12-19,0.473324504322059,1.7600,1week
ab,2013-12-20,0.461678598504677,1.2500,1week
ab,2013-12-23,0.472182917721156,1.1100,1week
ab,2013-12-24,0.464191782560705,-0.0700,1week
ab,2013-12-26,0.503819913945232,-0.5800,1week
ab,2013-12-27,0.500460571522813,-0.7900,1week
ab,2013-12-30,0.495994842351823,-0.1700,1week
ab,2013-12-31,0.517704120851718,-0.5900,1week
ab,2014-01-02,0.533316438007025,0.3400,1week
ab,2014-01-03,0.530826105894985,0.6000,1week
ab,2014-01-06,0.532658231999394,-0.4100,1week
ab,2014-01-07,0.51004570821562,0.0500,1week
ab,2014-01-08,0.513998435668947,0.5900,1week
ab,2014-01-09,0.490870324743671,0.4200,1week
ab,2014-01-10,0.490331303638997,-0.2000,1week
ab,2014-01-13,0.496796682002106,1.3500,1week
ab,2014-01-14,0.492921824392401,0.3300,1week
ab,2014-01-15,0.491125043547452,-1.0800,1week
ab,2014-01-16,0.486027239555114,-3.0100,1week
ab,2014-01-17,0.49505135578414,-3.1100,1week
ab,2014-01-21,0.475136788228585,-2.7800,1week
ab,2014-01-22,0.481375990966476,-3.8300,1week
ab,2014-01-23,0.500318386992359,-1.8700,1week
ab,2014-01-24,0.532579555088267,-0.4300,1week
ab,2014-01-27,0.540063847564029,-2.2300,1week
ab,2014-01-28,0.534050612335279,-2.0800,1week
ab,2014-01-29,0.528000842859471,-1.2700,1week
ab,2014-01-30,0.499896365594999,-1.1600,1week
ab,2014-01-31,0.490236563923689,0.8100,1week
ab,2014-02-03,0.505085379345481,3.3300,1week
ab,2014-02-04,0.520940305042018,3.6800,1week
ab,2014-02-05,0.483427117304843,3.8600,1week
ab,2014-02-06,0.503973689227464,3.1800,1week
ab,2014-02-07,0.513353926929264,2.3200,1week
ab,2014-02-10,0.469270285117955,2.2700,1week
ab,2014-02-11,0.463083998608004,0.4900,1week
ab,2014-02-12,0.463719905606933,1.1300,1week
ab,2014-02-13,0.479493347222217,0.3500,1week
ab,2014-02-14,0.497892750985274,0.4900,1week
ab,2014-02-18,0.518666234897503,0.2400,1week
ab,2014-02-19,0.527484650226588,0.9000,1week
ab,2014-02-20,0.529523264650801,0.7900,1week
ab,2014-02-21,0.54441997445948,1.2600,1week
ab,2014-02-24,0.513748095862083,-0.1000,1week
ab,2014-02-25,0.513853102472518,1.5600,1week
ab,2014-02-26,0.497988418073587,1.5500,1week
ab,2014-02-27,0.49933554309979,1.2300,1week
ab,2014-02-28,0.489009104114272,1.0000,1week
ab,2014-03-03,0.505121505403928,1.7000,1week
ab,2014-03-04,0.477335828322869,-0.3400,1week
ab,2014-03-05,0.483829822256963,-0.3000,1week
ab,2014-03-06,0.486748975374593,-1.6400,1week
ab,2014-03-07,0.497448839753159,-1.9700,1week
ab,2014-03-10,0.482018716695646,-0.9800,1week
ab,2014-03-11,0.522764532276939,0.2500,1week
ab,2014-03-12,0.5455525291679,-0.4000,1week
ab,2014-03-13,0.542789909994041,1.3900,1week
ab,2014-03-14,0.568214152363978,1.3800,1week
ab,2014-03-17,0.563244753729547,-0.0700,1week
ab,2014-03-18,0.520529892028406,-0.3500,1week
ab,2014-03-19,0.5267249103642,-0.4400,1week
ab,2014-03-20,0.506178499081806,-1.2300,1week
ab,2014-03-21,0.504930977906453,-0.4800,1week
ab,2014-03-24,0.52532519326803,0.8000,1week
ab,2014-03-25,0.536537764226988,1.0700,1week
ab,2014-03-26,0.539464947251766,2.0700,1week
ab,2014-03-27,0.552583533906462,2.1500,1week
ab,2014-03-28,0.562508003484266,0.4000,1week
ab,2014-03-31,0.529338602591707,-1.4600,1week
ab,2014-04-01,0.501967982428463,-1.7800,1week
ab,2014-04-02,0.496251537804979,-0.9900,1week
ab,2014-04-03,0.485234629900813,-2.9500,1week
ab,2014-04-04,0.509039177787167,-2.6500,1week
ab,2014-04-07,0.557662293260755,-0.7800,1week
ab,2014-04-08,0.559509494435785,-0.4800,1week
ab,2014-04-09,0.56831259653145,-0.5300,1week
ab,2014-04-10,0.551929760148613,1.7300,1week
ab,2014-04-11,0.553878163123881,3.1000,1week
ab,2014-04-14,0.51244776162913,2.6700,1week
ab,2014-04-15,0.494760970980183,1.7600,1week
